freq num average numcdf
20327 6 517913.000 14545921
20328 7 506117.000 14545928
20329 3 514084.000 14545931
20330 4 517490.000 14545935
20331 4 528936.000 14545939
20332 2 525360.000 14545941
20333 5 529203.000 14545946
20334 5 529178.000 14545951
20335 7 517691.000 14545958
20336 12 523449.000 14545970
20337 5 527961.000 14545975
20338 10 523244.000 14545985
20339 3 520928.000 14545988
20340 2 525204.000 14545990
20341 9 524569.000 14545999
20342 5 441154.000 14546004
20343 7 527725.000 14546011
20344 3 529102.000 14546014
20345 4 519715.000 14546018
20346 1 526582.000 14546019
20347 5 522594.000 14546024
20348 10 520040.000 14546034
20349 8 520954.000 14546042
20350 3 514112.000 14546045
20351 5 522780.000 14546050
20352 5 521517.000 14546055
20353 5 527470.000 14546060
20354 5 524484.000 14546065
20355 4 526520.000 14546069
20356 6 524776.000 14546075
20357 11 517083.000 14546086
20358 9 497902.000 14546095
20359 9 509047.000 14546104
20360 5 524070.000 14546109
20361 10 504356.000 14546119
20362 5 515886.000 14546124
20363 4 516347.000 14546128
20364 6 524445.000 14546134
20365 4 528088.000 14546138
20366 7 521872.000 14546145
20367 5 524869.000 14546150
20368 4 520291.000 14546154
20369 2 512435.000 14546156
20370 7 505922.000 14546163
20371 13 526149.000 14546176
20372 4 519607.000 14546180
20373 4 524214.000 14546184
20374 5 526027.000 14546189
20375 10 513816.000 14546199
20376 5 519026.000 14546204
20377 3 522520.000 14546207
20378 7 519336.000 14546214
20379 1 520350.000 14546215
20380 7 515186.000 14546222
20381 3 522158.000 14546225
20382 2 522886.000 14546227
20383 6 491183.000 14546233
20384 4 523630.000 14546237
20385 9 524464.000 14546246
20386 6 517030.000 14546252
20387 5 471435.000 14546257
20388 2 509208.000 14546259
20389 9 504969.000 14546268
20390 5 524966.000 14546273
20391 12 508808.000 14546285
20392 3 522350.000 14546288
20393 5 518414.000 14546293
20394 8 519845.000 14546301
20395 6 525012.000 14546307
20396 4 521993.000 14546311
20397 8 502058.000 14546319
20398 6 517690.000 14546325
20399 6 515219.000 14546331
20400 5 521028.000 14546336
20401 6 526150.000 14546342
20402 6 521152.000 14546348
20403 4 512886.000 14546352
20404 7 520696.000 14546359
20405 6 525552.000 14546365
20406 9 500005.000 14546374
20407 4 521474.000 14546378
20408 7 525195.000 14546385
20409 13 493363.000 14546398
20410 3 520717.000 14546401
20411 6 528314.000 14546407
20412 9 524221.000 14546416
20413 6 505960.000 14546422
20414 5 522204.000 14546427
20415 8 512428.000 14546435
20416 6 521599.000 14546441
20417 2 524980.000 14546443
20418 9 519929.000 14546452
20419 4 521106.000 14546456
20420 4 527978.000 14546460
20421 1 516982.000 14546461
20422 6 524596.000 14546467
20423 7 501972.000 14546474
20424 4 524833.000 14546478
20425 5 519290.000 14546483
20426 6 521229.000 14546489
20427 5 521421.000 14546494
20428 5 523937.000 14546499
20429 4 511920.000 14546503
20430 6 521041.000 14546509
20431 15 520752.000 14546524
20432 4 427196.000 14546528
20433 8 523783.000 14546536
20434 6 520484.000 14546542
20435 4 523266.000 14546546
20436 3 518752.000 14546549
20437 2 516800.000 14546551
20438 3 523364.000 14546554
20439 6 516496.000 14546560
20440 4 462008.000 14546564
20441 4 526588.000 14546568
20442 1 527571.000 14546569
20443 6 525916.000 14546575
20444 4 519866.000 14546579
20445 6 520144.000 14546585
20446 5 519764.000 14546590
20447 2 523811.000 14546592
20448 3 518816.000 14546595
20449 7 520773.000 14546602
20450 6 518052.000 14546608
20451 2 505994.000 14546610
20452 4 519027.000 14546614
20453 3 522709.000 14546617
20454 7 520614.000 14546624
20455 7 522786.000 14546631
20456 9 524134.000 14546640
20457 2 524232.000 14546642
20458 6 520445.000 14546648
20459 6 520681.000 14546654
20460 5 524084.000 14546659
20461 3 525663.000 14546662
20462 2 512470.000 14546664
20463 8 498084.000 14546672
20465 7 519670.000 14546679
20466 4 521568.000 14546683
20467 7 520968.000 14546690
20468 4 523232.000 14546694
20469 4 523783.000 14546698
20470 6 522209.000 14546704
20471 5 519909.000 14546709
20472 3 517550.000 14546712
20473 7 481007.000 14546719
20474 6 516022.000 14546725
20475 4 522578.000 14546729
20476 2 516720.000 14546731
20477 4 525409.000 14546735
20478 6 520735.000 14546741
20479 3 521628.000 14546744
20480 8 522037.000 14546752
20481 11 520779.000 14546763
20482 9 514981.000 14546772
20483 6 525670.000 14546778
20484 8 518309.000 14546786
20485 6 521021.000 14546792
20486 3 521267.000 14546795
20487 4 513308.000 14546799
20488 3 517526.000 14546802
20489 2 524292.000 14546804
20490 2 519378.000 14546806
20491 6 515781.000 14546812
20492 7 511135.000 14546819
20493 6 513286.000 14546825
20494 6 520298.000 14546831
20495 6 486657.000 14546837
20496 6 514292.000 14546843
20497 7 520974.000 14546850
20498 4 523419.000 14546854
20499 6 523797.000 14546860
20500 4 516826.000 14546864
20501 5 513426.000 14546869
20502 10 523208.000 14546879
20503 4 518027.000 14546883
20504 6 504572.000 14546889
20505 7 522457.000 14546896
20506 10 518802.000 14546906
20507 1 516172.000 14546907
20508 4 468687.000 14546911
20509 9 515610.000 14546920
20510 8 520904.000 14546928
20511 3 521766.000 14546931
20512 10 516419.000 14546941
20513 6 522648.000 14546947
20514 6 523334.000 14546953
20515 2 520254.000 14546955
20516 3 522315.000 14546958
20517 4 520826.000 14546962
20518 1 525831.000 14546963
20519 2 516675.000 14546965
20520 6 518309.000 14546971
20521 5 521315.000 14546976
20522 7 516087.000 14546983
20523 5 521728.000 14546988
20524 4 518554.000 14546992
20525 4 520555.000 14546996
20526 6 518964.000 14547002
20527 5 511079.000 14547007
20528 3 523147.000 14547010
20529 1 524506.000 14547011
20530 8 484054.000 14547019
20531 2 522772.000 14547021
20532 7 520809.000 14547028
20533 3 522350.000 14547031
20534 6 511956.000 14547037
20535 8 519271.000 14547045
20536 5 519460.000 14547050
20537 6 522909.000 14547056
20538 2 490884.000 14547058
20539 3 513354.000 14547061
20540 4 524024.000 14547065
20541 4 524698.000 14547069
20542 5 522162.000 14547074
20543 3 514900.000 14547077
20544 2 519276.000 14547079
20545 4 515068.000 14547083
20546 6 510812.000 14547089
20547 3 393754.000 14547092
20548 5 437871.000 14547097
20549 4 523168.000 14547101
20550 3 506519.000 14547104
20551 7 523025.000 14547111
20552 5 517111.000 14547116
20553 3 518012.000 14547119
20554 6 509854.000 14547125
20555 7 521015.000 14547132
20556 5 517169.000 14547137
20557 1 522949.000 14547138
20558 3 516011.000 14547141
20559 11 506061.000 14547152
20560 6 517232.000 14547158
20561 4 513762.000 14547162
20562 5 520891.000 14547167
20563 3 514548.000 14547170
20564 6 512867.000 14547176
20565 6 514614.000 14547182
20566 3 438278.000 14547185
20567 2 512650.000 14547187
20568 2 495758.000 14547189
20569 5 517301.000 14547194
20570 9 520159.000 14547203
20571 1 518705.000 14547204
20572 2 515895.000 14547206
20573 6 520398.000 14547212
20574 2 523172.000 14547214
20575 2 523560.000 14547216
20576 6 512021.000 14547222
20577 3 510038.000 14547225
20578 4 518959.000 14547229
20579 10 519692.000 14547239
20580 4 517991.000 14547243
20581 7 519271.000 14547250
20582 5 494799.000 14547255
20583 6 518479.000 14547261
20584 6 515554.000 14547267
20585 2 507647.000 14547269
20586 5 522619.000 14547274
20587 2 521688.000 14547276
20588 10 518319.000 14547286
20589 4 505255.000 14547290
20590 4 520512.000 14547294
20591 4 513984.000 14547298
20592 5 513658.000 14547303
20593 3 513252.000 14547306
20594 7 470743.000 14547313
20595 6 516381.000 14547319
20596 3 515633.000 14547322
20597 5 521677.000 14547327
20598 15 516978.000 14547342
20599 4 502324.000 14547346
20600 2 520702.000 14547348
20601 7 495863.000 14547355
20602 5 519085.000 14547360
20603 3 512343.000 14547363
20604 2 521808.000 14547365
20605 4 514501.000 14547369
20606 6 520510.000 14547375
20607 8 511570.000 14547383
20608 6 513525.000 14547389
20609 10 507506.000 14547399
20610 5 515957.000 14547404
20611 10 516707.000 14547414
20612 6 504153.000 14547420
20613 4 517238.000 14547424
20615 2 520768.000 14547426
20616 10 516149.000 14547436
20617 5 522699.000 14547441
20619 6 513254.000 14547447
20620 5 518595.000 14547452
20621 5 512679.000 14547457
20622 10 514284.000 14547467
20623 7 514042.000 14547474
20624 8 520158.000 14547482
20625 4 514628.000 14547486
20626 10 519842.000 14547496
20627 3 517849.000 14547499
20628 4 509889.000 14547503
20629 8 489362.000 14547511
20630 6 519626.000 14547517
20631 2 517620.000 14547519
20632 4 518244.000 14547523
20633 4 518615.000 14547527
20634 9 517903.000 14547536
20635 5 516867.000 14547541
20636 8 517829.000 14547549
20637 8 470650.000 14547557
20638 2 520262.000 14547559
20639 4 512298.000 14547563
20640 5 497790.000 14547568
20641 4 518511.000 14547572
20642 4 516289.000 14547576
20643 5 515377.000 14547581
20644 6 506183.000 14547587
20645 6 518562.000 14547593
20646 3 511939.000 14547596
20647 6 447180.000 14547602
20648 4 513795.000 14547606
20649 9 485187.000 14547615
20650 4 515928.000 14547619
20651 7 516478.000 14547626
20652 5 514116.000 14547631
20653 5 514076.000 14547636
20654 5 499775.000 14547641
20655 3 505475.000 14547644
20656 6 513960.000 14547650
20657 8 517721.000 14547658
20658 6 517725.000 14547664
20659 2 516662.000 14547666
20660 5 506731.000 14547671
20661 7 514975.000 14547678
20662 3 516484.000 14547681
20663 3 507126.000 14547684
20664 1 517199.000 14547685
20665 7 514041.000 14547692
20666 6 510617.000 14547698
20667 8 514031.000 14547706
20668 4 518261.000 14547710
20669 9 513795.000 14547719
20670 5 517006.000 14547724
20671 9 516387.000 14547733
20672 3 517557.000 14547736
20673 3 520720.000 14547739
20674 8 515281.000 14547747
20675 4 508981.000 14547751
20676 4 519314.000 14547755
20677 5 512147.000 14547760
20678 10 514115.000 14547770
20679 2 493307.000 14547772
20680 3 514216.000 14547775
20681 4 521471.000 14547779
20682 7 516230.000 14547786
20683 4 519821.000 14547790
20684 2 508210.000 14547792
20685 3 508636.000 14547795
20686 5 506648.000 14547800
20687 1 519353.000 14547801
20688 3 519182.000 14547804
20689 6 513110.000 14547810
20690 5 508997.000 14547815
20691 5 516061.000 14547820
20692 5 518217.000 14547825
20693 6 517610.000 14547831
20694 3 513330.000 14547834
20695 1 515410.000 14547835
20696 2 511974.000 14547837
20697 4 512728.000 14547841
20698 4 508744.000 14547845
20699 1 519132.000 14547846
20700 4 509847.000 14547850
20701 8 516183.000 14547858
20702 6 514187.000 14547864
20703 4 516490.000 14547868
20704 3 509191.000 14547871
20705 4 516596.000 14547875
20706 3 509625.000 14547878
20707 5 519066.000 14547883
20708 7 509646.000 14547890
20709 7 514101.000 14547897
20710 5 513962.000 14547902
20711 2 514670.000 14547904
20712 7 514348.000 14547911
20713 5 512233.000 14547916
20714 4 517436.000 14547920
20715 5 515368.000 14547925
20716 9 514861.000 14547934
20717 6 506307.000 14547940
20718 4 507240.000 14547944
20719 3 518563.000 14547947
20720 5 513096.000 14547952
20721 1 520465.000 14547953
20722 4 518226.000 14547957
20723 8 506821.000 14547965
20724 7 516249.000 14547972
20725 6 515886.000 14547978
20726 7 515752.000 14547985
20727 11 505383.000 14547996
20728 9 512555.000 14548005
20729 5 517398.000 14548010
20730 3 515728.000 14548013
20731 5 496151.000 14548018
20732 5 515039.000 14548023
20733 3 517200.000 14548026
20734 5 518949.000 14548031
20735 7 513952.000 14548038
20736 3 509067.000 14548041
20737 1 519727.000 14548042
20738 3 517549.000 14548045
20739 4 507694.000 14548049
20740 3 510340.000 14548052
20741 8 515192.000 14548060
20742 5 484623.000 14548065
20743 7 514421.000 14548072
20744 5 514673.000 14548077
20745 5 516985.000 14548082
20746 4 505991.000 14548086
20747 5 516721.000 14548091
20748 2 514632.000 14548093
20749 8 486674.000 14548101
20750 5 506971.000 14548106
20751 10 501757.000 14548116
20752 7 514551.000 14548123
20753 3 508642.000 14548126
20754 5 505827.000 14548131
20755 4 507938.000 14548135
20756 5 512880.000 14548140
20757 5 504022.000 14548145
20758 7 514948.000 14548152
20759 7 515189.000 14548159
20760 5 518080.000 14548164
20761 3 506208.000 14548167
20762 3 490696.000 14548170
20763 4 503164.000 14548174
20764 7 510000.000 14548181
20765 12 514098.000 14548193
20766 7 517601.000 14548200
20767 4 507437.000 14548204
20768 5 516486.000 14548209
20769 6 509353.000 14548215
20770 2 504283.000 14548217
20771 2 517853.000 14548219
20772 8 510293.000 14548227
20773 6 514674.000 14548233
20774 9 517919.000 14548242
20775 5 513057.000 14548247
20776 3 516710.000 14548250
20777 3 513712.000 14548253
20778 7 501755.000 14548260
20779 9 499027.000 14548269
20780 2 515732.000 14548271
20781 8 512242.000 14548279
20782 5 504043.000 14548284
20783 3 514797.000 14548287
20784 4 516498.000 14548291
20785 1 515527.000 14548292
20786 6 512561.000 14548298
20787 6 433482.000 14548304
20788 5 512070.000 14548309
20789 3 513381.000 14548312
20790 3 501327.000 14548315
20791 6 510724.000 14548321
20792 7 514795.000 14548328
20793 7 516727.000 14548335
20794 7 513310.000 14548342
20795 3 506818.000 14548345
20796 4 506380.000 14548349
20797 6 447348.000 14548355
20798 7 509821.000 14548362
20799 8 451463.000 14548370
20800 4 516196.000 14548374
20801 1 518461.000 14548375
20802 4 514721.000 14548379
20803 9 514360.000 14548388
20804 3 493151.000 14548391
20805 5 515556.000 14548396
20806 3 517699.000 14548399
20807 7 506137.000 14548406
20808 5 463198.000 14548411
20809 5 511656.000 14548416
20810 2 513460.000 14548418
20811 8 513598.000 14548426
20812 7 513764.000 14548433
20813 4 509126.000 14548437
20814 8 512756.000 14548445
20815 5 506037.000 14548450
20816 4 500768.000 14548454
20817 2 493744.000 14548456
20818 4 394862.000 14548460
20819 3 510650.000 14548463
20820 4 512044.000 14548467
20821 7 514823.000 14548474
20822 7 514546.000 14548481
20823 2 507916.000 14548483
20824 3 497336.000 14548486
20825 5 509714.000 14548491
20826 7 506332.000 14548498
20827 4 514929.000 14548502
20828 6 512945.000 14548508
20829 3 512135.000 14548511
20830 4 510155.000 14548515
20831 8 513397.000 14548523
20832 9 513882.000 14548532
20833 4 509249.000 14548536
20834 4 505518.000 14548540
20835 2 516682.000 14548542
20836 9 478946.000 14548551
20837 5 505248.000 14548556
20838 6 507917.000 14548562
20839 2 517260.000 14548564
20840 4 508244.000 14548568
20841 3 514522.000 14548571
20842 6 514159.000 14548577
20843 5 491541.000 14548582
20844 6 508655.000 14548588
20845 5 512237.000 14548593
20846 3 503524.000 14548596
20847 7 506663.000 14548603
20848 11 509011.000 14548614
20849 2 514855.000 14548616
20850 6 509208.000 14548622
20851 4 513046.000 14548626
20852 4 462726.000 14548630
20853 4 514335.000 14548634
20854 4 514738.000 14548638
20855 5 506894.000 14548643
20856 8 512021.000 14548651
20857 4 513020.000 14548655
20858 4 485117.000 14548659
20859 6 513478.000 14548665
20860 10 514428.000 14548675
20861 1 517102.000 14548676
20862 3 513370.000 14548679
20863 4 511623.000 14548683
20864 6 511660.000 14548689
20865 6 454287.000 14548695
20866 4 505753.000 14548699
20867 3 515956.000 14548702
20868 3 516423.000 14548705
20869 3 504261.000 14548708
20870 5 513431.000 14548713
20871 5 498113.000 14548718
20872 7 511732.000 14548725
20873 4 514812.000 14548729
20874 3 503217.000 14548732
20875 4 513737.000 14548736
20876 4 508912.000 14548740
20877 7 509481.000 14548747
20878 3 513573.000 14548750
20879 9 511449.000 14548759
20880 7 510163.000 14548766
20881 4 462960.000 14548770
20882 8 506410.000 14548778
20883 7 511996.000 14548785
20884 1 514609.000 14548786
20885 9 513563.000 14548795
20886 8 505466.000 14548803
20887 7 506159.000 14548810
20888 4 503833.000 14548814
20889 2 489993.000 14548816
20890 10 509249.000 14548826
20891 7 511831.000 14548833
20892 4 513140.000 14548837
20893 8 496585.000 14548845
20894 8 511650.000 14548853
20895 9 499649.000 14548862
20896 9 511697.000 14548871
20897 5 513739.000 14548876
20898 4 511982.000 14548880
20899 1 509991.000 14548881
20900 6 505325.000 14548887
20901 10 508857.000 14548897
20902 7 513555.000 14548904
20903 5 513366.000 14548909
20904 8 510906.000 14548917
20905 4 493711.000 14548921
20906 3 496315.000 14548924
20907 9 505214.000 14548933
20908 6 494701.000 14548939
20909 6 489534.000 14548945
20910 4 513394.000 14548949
20911 4 512210.000 14548953
20912 2 514855.000 14548955
20913 3 506582.000 14548958
20914 5 501314.000 14548963
20915 7 510846.000 14548970
20916 8 510801.000 14548978
20917 5 510284.000 14548983
20918 9 509339.000 14548992
20919 3 471991.000 14548995
20920 7 472905.000 14549002
20921 2 514666.000 14549004
20922 3 512091.000 14549007
20923 3 512169.000 14549010
20924 6 451057.000 14549016
20925 4 511929.000 14549020
20926 3 450091.000 14549023
20927 5 505023.000 14549028
20928 1 515358.000 14549029
20929 6 511855.000 14549035
20930 9 512915.000 14549044
20931 8 507122.000 14549052
20932 9 511285.000 14549061
20933 4 501220.000 14549065
20934 5 509712.000 14549070
20935 7 504372.000 14549077
20936 1 513569.000 14549078
20937 5 510499.000 14549083
20938 3 514104.000 14549086
20939 12 489770.000 14549098
20940 4 507332.000 14549102
20941 3 510603.000 14549105
20942 5 507222.000 14549110
20943 6 510067.000 14549116
20944 6 503020.000 14549122
20945 6 506668.000 14549128
20946 4 514692.000 14549132
20947 10 508907.000 14549142
20948 7 511278.000 14549149
20949 5 506887.000 14549154
20950 6 508902.000 14549160
20951 7 509881.000 14549167
20952 7 495891.000 14549174
20953 5 512756.000 14549179
20954 7 512104.000 14549186
20955 4 502482.000 14549190
20956 5 510899.000 14549195
20957 5 511632.000 14549200
20958 2 502339.000 14549202
20959 3 510665.000 14549205
20960 9 511198.000 14549214
20961 3 510979.000 14549217
20962 2 510786.000 14549219
20963 3 486979.000 14549222
20964 3 512400.000 14549225
20965 5 504587.000 14549230
20966 5 506487.000 14549235
20967 6 511513.000 14549241
20968 4 492543.000 14549245
20969 2 500596.000 14549247
20970 8 510733.000 14549255
20971 3 499211.000 14549258
20972 4 510314.000 14549262
20973 8 509869.000 14549270
20974 5 512161.000 14549275
20975 8 501799.000 14549283
20976 3 496217.000 14549286
20977 5 508865.000 14549291
20978 10 510090.000 14549301
20979 3 512702.000 14549304
20980 4 508390.000 14549308
20981 6 505734.000 14549314
20982 6 473145.000 14549320
20983 8 501784.000 14549328
20984 3 509799.000 14549331
20985 5 494502.000 14549336
20986 4 509218.000 14549340
20987 3 502453.000 14549343
20988 6 511027.000 14549349
20989 4 470955.000 14549353
20990 4 506325.000 14549357
20991 4 512532.000 14549361
20992 3 507456.000 14549364
20993 6 497468.000 14549370
20994 6 507122.000 14549376
20995 5 508893.000 14549381
20996 3 504801.000 14549384
20997 7 498994.000 14549391
20998 8 503892.000 14549399
20999 6 507151.000 14549405
21000 3 509686.000 14549408
21001 8 505649.000 14549416
21002 8 506114.000 14549424
21003 7 510027.000 14549431
21004 7 491795.000 14549438
21005 9 506501.000 14549447
21006 7 507512.000 14549454
21007 2 497180.000 14549456
21008 8 504954.000 14549464
21009 3 491204.000 14549467
21010 3 512562.000 14549470
21011 1 496603.000 14549471
21012 2 513349.000 14549473
21013 7 508536.000 14549480
21014 6 502528.000 14549486
21015 5 512471.000 14549491
21016 2 507234.000 14549493
21017 4 511710.000 14549497
21018 8 501265.000 14549505
21019 3 485402.000 14549508
21020 5 501019.000 14549513
21021 2 512559.000 14549515
21022 5 508651.000 14549520
21023 4 500078.000 14549524
21024 6 507032.000 14549530
21025 2 488918.000 14549532
21026 3 499836.000 14549535
21027 9 502477.000 14549544
21028 5 505760.000 14549549
21029 7 505468.000 14549556
21030 6 506097.000 14549562
21031 4 485149.000 14549566
21032 7 502649.000 14549573
21033 8 509672.000 14549581
21034 6 503154.000 14549587
21035 5 498045.000 14549592
21036 7 505670.000 14549599
21037 8 506926.000 14549607
21038 6 509782.000 14549613
21039 7 502384.000 14549620
21040 3 512273.000 14549623
21041 5 511396.000 14549628
21042 3 511801.000 14549631
21043 5 501418.000 14549636
21044 4 508900.000 14549640
21045 4 504439.000 14549644
21046 9 503298.000 14549653
21047 6 501012.000 14549659
21048 8 507702.000 14549667
21049 7 508136.000 14549674
21050 3 502982.000 14549677
21051 1 512621.000 14549678
21052 7 504924.000 14549685
21053 1 512369.000 14549686
21054 6 506973.000 14549692
21055 6 504289.000 14549698
21056 7 498398.000 14549705
21057 5 507068.000 14549710
21058 3 498319.000 14549713
21059 7 508136.000 14549720
21060 4 505682.000 14549724
21061 4 505234.000 14549728
21062 2 508904.000 14549730
21063 3 511174.000 14549733
21064 5 490734.000 14549738
21065 4 502012.000 14549742
21066 2 507394.000 14549744
21067 3 506484.000 14549747
21068 7 503908.000 14549754
21069 4 506415.000 14549758
21070 6 452212.000 14549764
21071 11 503188.000 14549775
21072 4 508170.000 14549779
21073 2 508332.000 14549781
21074 11 508777.000 14549792
21075 8 507178.000 14549800
21076 3 506161.000 14549803
21077 7 453392.000 14549810
21078 6 508656.000 14549816
21079 2 503512.000 14549818
21080 5 509255.000 14549823
21081 5 508729.000 14549828
21082 6 500281.000 14549834
21083 3 510696.000 14549837
21084 2 504246.000 14549839
21085 2 508424.000 14549841
21086 4 495287.000 14549845
21087 6 498334.000 14549851
21088 7 505529.000 14549858
21089 4 507738.000 14549862
21090 3 510739.000 14549865
21091 4 508290.000 14549869
21092 7 507470.000 14549876
21093 4 488646.000 14549880
21094 2 510856.000 14549882
21095 3 508221.000 14549885
21096 4 509112.000 14549889
21097 3 510758.000 14549892
21098 5 507579.000 14549897
21099 5 499753.000 14549902
21100 3 501314.000 14549905
21101 3 510839.000 14549908
21102 10 484150.000 14549918
21103 3 496148.000 14549921
21104 5 501146.000 14549926
21105 6 503069.000 14549932
21106 6 508326.000 14549938
21107 3 505060.000 14549941
21108 4 506676.000 14549945
21109 7 502787.000 14549952
21110 5 507706.000 14549957
21111 5 504811.000 14549962
21112 3 509876.000 14549965
21113 4 500956.000 14549969
21114 10 506933.000 14549979
21115 8 487609.000 14549987
21116 4 509853.000 14549991
21117 2 505968.000 14549993
21118 7 505650.000 14550000
21119 7 504352.000 14550007
21120 4 494406.000 14550011
21121 7 503272.000 14550018
21122 6 504896.000 14550024
21123 2 494962.000 14550026
21124 6 498217.000 14550032
21125 7 502316.000 14550039
21126 7 498585.000 14550046
21127 3 507869.000 14550049
21128 7 502324.000 14550056
21129 4 500444.000 14550060
21130 5 493009.000 14550065
21131 2 496883.000 14550067
21132 2 506657.000 14550069
21133 3 507189.000 14550072
21134 5 509448.000 14550077
21135 4 502377.000 14550081
21136 5 508540.000 14550086
21137 6 501363.000 14550092
21138 6 500661.000 14550098
21139 7 481987.000 14550105
21140 5 499865.000 14550110
21141 5 499672.000 14550115
21142 10 501890.000 14550125
21143 5 506570.000 14550130
21144 3 503090.000 14550133
21145 4 505924.000 14550137
21146 7 503985.000 14550144
21147 4 508570.000 14550148
21148 4 508272.000 14550152
21149 3 498348.000 14550155
21150 8 500175.000 14550163
21151 8 504389.000 14550171
21152 6 503759.000 14550177
21153 8 494123.000 14550185
21154 3 509192.000 14550188
21155 4 508104.000 14550192
21156 5 494988.000 14550197
21157 3 488599.000 14550200
21158 5 506417.000 14550205
21159 5 496517.000 14550210
21160 2 496032.000 14550212
21161 3 500825.000 14550215
21162 5 503631.000 14550220
21163 4 490374.000 14550224
21164 5 490493.000 14550229
21165 5 505650.000 14550234
21166 11 498679.000 14550245
21167 8 499815.000 14550253
21168 2 507488.000 14550255
21169 5 506133.000 14550260
21170 1 506850.000 14550261
21171 4 499092.000 14550265
21172 7 498281.000 14550272
21173 10 505272.000 14550282
21174 6 505834.000 14550288
21175 7 499826.000 14550295
21176 5 504210.000 14550300
21177 3 506794.000 14550303
21178 9 504412.000 14550312
21179 4 495374.000 14550316
21180 4 508709.000 14550320
21181 2 500254.000 14550322
21182 3 500301.000 14550325
21183 6 487568.000 14550331
21184 2 507290.000 14550333
21185 3 493004.000 14550336
21186 4 507570.000 14550340
21187 8 503544.000 14550348
21188 5 504844.000 14550353
21189 8 495933.000 14550361
21190 4 504558.000 14550365
21191 2 507054.000 14550367
21192 3 504554.000 14550370
21193 5 490349.000 14550375
21194 9 504116.000 14550384
21195 5 502753.000 14550389
21196 6 483043.000 14550395
21197 7 475594.000 14550402
21198 3 502784.000 14550405
21199 8 496112.000 14550413
21200 6 505548.000 14550419
21201 4 491197.000 14550423
21202 5 506150.000 14550428
21203 9 503933.000 14550437
21204 9 500277.000 14550446
21205 2 505548.000 14550448
21206 6 508348.000 14550454
21207 7 504994.000 14550461
21208 3 507271.000 14550464
21209 12 505807.000 14550476
21210 10 505056.000 14550486
21211 3 505309.000 14550489
21212 4 491857.000 14550493
21213 4 503785.000 14550497
21214 2 499304.000 14550499
21215 6 461992.000 14550505
21216 4 498270.000 14550509
21217 8 495610.000 14550517
21218 4 504685.000 14550521
21219 1 496815.000 14550522
21220 8 500275.000 14550530
21221 2 500960.000 14550532
21222 7 506923.000 14550539
21223 4 499622.000 14550543
21224 8 504850.000 14550551
21225 7 503000.000 14550558
21226 2 505284.000 14550560
21227 7 505603.000 14550567
21228 5 505849.000 14550572
21229 3 499620.000 14550575
21230 9 502736.000 14550584
21231 8 495597.000 14550592
21232 1 502307.000 14550593
21233 4 503452.000 14550597
21234 4 492438.000 14550601
21235 4 500389.000 14550605
21236 4 498570.000 14550609
21237 6 498388.000 14550615
21238 6 502825.000 14550621
21239 4 506512.000 14550625
21240 7 502923.000 14550632
21241 5 504659.000 14550637
21242 7 498820.000 14550644
21243 3 503495.000 14550647
21244 4 503644.000 14550651
21245 3 506278.000 14550654
21246 2 506726.000 14550656
21247 7 504070.000 14550663
21248 5 503944.000 14550668
21249 5 502430.000 14550673
21250 2 504659.000 14550675
21251 4 505058.000 14550679
21252 4 503596.000 14550683
21253 4 498314.000 14550687
21254 7 503426.000 14550694
21255 2 489232.000 14550696
21256 5 500703.000 14550701
21257 10 490781.000 14550711
21258 3 503049.000 14550714
21259 2 494414.000 14550716
21260 8 498401.000 14550724
21261 4 503589.000 14550728
21262 5 501365.000 14550733
21263 2 505422.000 14550735
21264 6 500405.000 14550741
21265 3 477257.000 14550744
21266 8 505214.000 14550752
21267 6 501451.000 14550758
21268 5 493264.000 14550763
21269 7 500162.000 14550770
21270 1 504942.000 14550771
21271 2 502562.000 14550773
21272 2 506129.000 14550775
21273 4 500142.000 14550779
21274 5 502916.000 14550784
21275 4 495649.000 14550788
21276 10 474829.000 14550798
21277 3 495329.000 14550801
21278 5 475433.000 14550806
21279 4 497218.000 14550810
21280 4 501066.000 14550814
21281 4 500766.000 14550818
21282 9 504119.000 14550827
21283 2 502326.000 14550829
21284 7 499423.000 14550836
21285 4 497764.000 14550840
21286 4 487680.000 14550844
21287 5 504259.000 14550849
21288 5 500901.000 14550854
21289 11 500236.000 14550865
21290 4 492877.000 14550869
21291 7 463937.000 14550876
21292 5 499953.000 14550881
21293 5 458539.000 14550886
21294 2 505845.000 14550888
21295 8 491431.000 14550896
21296 9 498569.000 14550905
21297 6 502129.000 14550911
21298 7 503552.000 14550918
21299 4 501163.000 14550922
21300 3 494250.000 14550925
21301 4 504747.000 14550929
21302 6 499351.000 14550935
21303 7 494534.000 14550942
21304 4 496778.000 14550946
21305 2 502589.000 14550948
21306 5 492424.000 14550953
21307 2 500801.000 14550955
21308 6 469990.000 14550961
21309 2 502252.000 14550963
21310 3 493671.000 14550966
21311 6 501756.000 14550972
21312 7 501325.000 14550979
21313 5 502501.000 14550984
21314 5 499564.000 14550989
21315 2 503476.000 14550991
21316 4 493808.000 14550995
21317 2 505734.000 14550997
21318 3 500854.000 14551000
21319 9 486540.000 14551009
21320 3 500895.000 14551012
21321 2 493860.000 14551014
21322 3 503315.000 14551017
21323 6 499167.000 14551023
21324 4 499847.000 14551027
21325 5 491540.000 14551032
21326 4 466195.000 14551036
21327 4 497267.000 14551040
21328 6 476401.000 14551046
