 accp4 accp4c accp4p
999 0.521 1.000 1.000
1000 0.522 1.000 1.000
1001 0.522 1.000 1.000
1002 0.522 1.000 1.000
1003 0.523 1.000 1.000
1004 0.524 1.000 1.000
1005 0.524 1.000 1.000
1006 0.524 1.000 1.000
1007 0.526 1.000 1.000
1008 0.526 1.000 1.000
1009 0.530 1.000 1.000
1010 0.530 1.000 1.000
1011 0.530 1.000 1.000
1012 0.531 1.000 1.000
1013 0.531 1.000 1.000
1014 0.532 1.000 1.000
1015 0.532 1.000 1.000
1016 0.532 1.000 1.000
1017 0.532 1.000 1.000
1018 0.534 1.000 1.000
1019 0.534 1.000 1.000
1020 0.536 1.000 1.000
1021 0.536 1.000 1.000
1022 0.536 1.000 1.000
1023 0.536 1.000 1.000
1024 0.537 1.000 1.000
1025 0.537 1.000 1.000
1026 0.538 1.000 1.000
1027 0.540 1.000 1.000
1028 0.540 1.000 1.000
1029 0.540 1.000 1.000
1030 0.541 1.000 1.000
1031 0.541 1.000 1.000
1032 0.542 1.000 1.000
1033 0.543 1.000 1.000
1034 0.543 1.000 1.000
1035 0.544 1.000 1.000
1036 0.545 1.000 1.000
1037 0.547 1.000 1.000
1038 0.547 1.000 1.000
1039 0.547 1.000 1.000
1040 0.548 1.000 1.000
1041 0.548 1.000 1.000
1042 0.548 1.000 1.000
1043 0.549 1.000 1.000
1044 0.549 1.000 1.000
1045 0.549 1.000 1.000
1046 0.550 1.000 1.000
1047 0.550 1.000 1.000
1048 0.550 1.000 1.000
1049 0.550 1.000 1.000
1050 0.550 1.000 1.000
1051 0.551 1.000 1.000
1052 0.551 1.000 1.000
1053 0.552 1.000 1.000
1054 0.552 1.000 1.000
1055 0.552 1.000 1.000
1056 0.553 1.000 1.000
1057 0.553 1.000 1.000
1058 0.555 1.000 1.000
1059 0.559 1.000 1.000
1060 0.559 1.000 1.000
1061 0.559 1.000 1.000
1062 0.560 1.000 1.000
1063 0.560 1.000 1.000
1064 0.561 1.000 1.000
1065 0.562 1.000 1.000
1066 0.562 1.000 1.000
1067 0.563 1.000 1.000
1068 0.563 1.000 1.000
1069 0.564 1.000 1.000
1070 0.564 1.000 1.000
1071 0.564 1.000 1.000
1072 0.565 1.000 1.000
1073 0.569 1.000 1.000
1074 0.570 1.000 1.000
1075 0.570 1.000 1.000
1076 0.572 1.000 1.000
1077 0.573 1.000 1.000
1078 0.573 1.000 1.000
1079 0.573 1.000 1.000
1080 0.575 1.000 1.000
1081 0.575 1.000 1.000
1082 0.575 1.000 1.000
1083 0.576 1.000 1.000
1084 0.576 1.000 1.000
1085 0.578 1.000 1.000
1086 0.579 1.000 1.000
1087 0.579 1.000 1.000
1088 0.579 1.000 1.000
1089 0.579 1.000 1.000
1090 0.579 1.000 1.000
1091 0.580 1.000 1.000
1092 0.580 1.000 1.000
1093 0.580 1.000 1.000
1094 0.581 1.000 1.000
1095 0.581 1.000 1.000
1096 0.581 1.000 1.000
1097 0.582 1.000 1.000
1098 0.582 1.000 1.000
1099 0.582 1.000 1.000
1100 0.582 1.000 1.000
1101 0.583 1.000 1.000
1102 0.584 1.000 1.000
1103 0.584 1.000 1.000
1104 0.585 1.000 1.000
1105 0.585 1.000 1.000
1106 0.586 1.000 1.000
1107 0.586 1.000 1.000
1108 0.587 1.000 1.000
1109 0.587 1.000 1.000
1110 0.588 1.000 1.000
1111 0.589 1.000 1.000
1112 0.589 1.000 1.000
1113 0.589 1.000 1.000
1114 0.590 1.000 1.000
1115 0.591 1.000 1.000
1116 0.592 1.000 1.000
1117 0.592 1.000 1.000
1118 0.592 1.000 1.000
1119 0.592 1.000 1.000
1120 0.593 1.000 1.000
1121 0.593 1.000 1.000
1122 0.594 1.000 1.000
1123 0.594 1.000 1.000
1124 0.594 1.000 1.000
1125 0.594 1.000 1.000
1126 0.594 1.000 1.000
1127 0.595 1.000 1.000
1128 0.596 1.000 1.000
1129 0.597 1.000 1.000
1130 0.597 1.000 1.000
1131 0.598 1.000 1.000
1132 0.599 1.000 1.000
1133 0.601 1.000 1.000
1134 0.602 1.000 1.000
1135 0.603 1.000 1.000
1136 0.603 1.000 1.000
1137 0.603 1.000 1.000
1138 0.603 1.000 1.000
1139 0.604 1.000 1.000
1140 0.604 1.000 1.000
1141 0.605 1.000 1.000
1142 0.605 1.000 1.000
1143 0.606 1.000 1.000
1144 0.607 1.000 1.000
1145 0.608 1.000 1.000
1146 0.608 1.000 1.000
1147 0.609 1.000 1.000
1148 0.610 1.000 1.000
1149 0.611 1.000 1.000
1150 0.612 1.000 1.000
1151 0.613 1.000 1.000
1152 0.614 1.000 1.000
1153 0.614 1.000 1.000
1154 0.614 1.000 1.000
1155 0.614 1.000 1.000
1156 0.616 1.000 1.000
1157 0.617 1.000 1.000
1158 0.618 1.000 1.000
1159 0.619 1.000 1.000
1160 0.619 1.000 1.000
1161 0.620 1.000 1.000
1162 0.620 1.000 1.000
1163 0.621 1.000 1.000
1164 0.621 1.000 1.000
1165 0.622 1.000 1.000
1166 0.622 1.000 1.000
1167 0.622 1.000 1.000
1168 0.622 1.000 1.000
1169 0.622 1.000 1.000
1170 0.623 1.000 1.000
1171 0.623 1.000 1.000
1172 0.624 1.000 1.000
1173 0.625 1.000 1.000
1174 0.625 1.000 1.000
1175 0.625 1.000 1.000
1176 0.625 1.000 1.000
1177 0.626 1.000 1.000
1178 0.627 1.000 1.000
1179 0.627 1.000 1.000
1180 0.628 1.000 1.000
1181 0.628 1.000 1.000
1182 0.628 1.000 1.000
1183 0.628 1.000 1.000
1184 0.629 1.000 1.000
1185 0.632 1.000 1.000
1186 0.633 1.000 1.000
1187 0.633 1.000 1.000
1188 0.634 1.000 1.000
1189 0.635 1.000 1.000
1190 0.635 1.000 1.000
1191 0.635 1.000 1.000
1192 0.636 1.000 1.000
1193 0.636 1.000 1.000
1194 0.636 1.000 1.000
1195 0.637 1.000 1.000
1196 0.637 1.000 1.000
1197 0.637 1.000 1.000
1198 0.637 1.000 1.000
1199 0.637 1.000 1.000
1200 0.637 1.000 1.000
1201 0.639 1.000 1.000
1202 0.639 1.000 1.000
1203 0.639 1.000 1.000
1204 0.639 1.000 1.000
1205 0.640 1.000 1.000
1206 0.640 1.000 1.000
1207 0.640 1.000 1.000
1208 0.640 1.000 1.000
1209 0.640 1.000 1.000
1210 0.640 1.000 1.000
1211 0.641 1.000 1.000
1212 0.641 1.000 1.000
1213 0.642 1.000 1.000
1214 0.642 1.000 1.000
1215 0.642 1.000 1.000
1216 0.642 1.000 1.000
1217 0.642 1.000 1.000
1218 0.643 1.000 1.000
1219 0.643 1.000 1.000
1220 0.643 1.000 1.000
1221 0.644 1.000 1.000
1222 0.644 1.000 1.000
1223 0.644 1.000 1.000
1224 0.645 1.000 1.000
1225 0.645 1.000 1.000
1226 0.645 1.000 1.000
1227 0.645 1.000 1.000
1228 0.646 1.000 1.000
1229 0.646 1.000 1.000
1230 0.647 1.000 1.000
1231 0.647 1.000 1.000
1232 0.648 1.000 1.000
1233 0.648 1.000 1.000
1234 0.648 1.000 1.000
1235 0.650 1.000 1.000
1236 0.650 1.000 1.000
1237 0.650 1.000 1.000
1238 0.651 1.000 1.000
1239 0.651 1.000 1.000
1240 0.651 1.000 1.000
1241 0.652 1.000 1.000
1242 0.653 1.000 1.000
1243 0.653 1.000 1.000
1244 0.654 1.000 1.000
1245 0.654 1.000 1.000
1246 0.654 1.000 1.000
1247 0.654 1.000 1.000
1248 0.654 1.000 1.000
1249 0.654 1.000 1.000
1250 0.655 1.000 1.000
1251 0.655 1.000 1.000
1252 0.655 1.000 1.000
1253 0.655 1.000 1.000
1254 0.656 1.000 1.000
1255 0.656 1.000 1.000
1256 0.656 1.000 1.000
1257 0.656 1.000 1.000
1258 0.656 1.000 1.000
1259 0.657 1.000 1.000
1260 0.657 1.000 1.000
1261 0.657 1.000 1.000
1262 0.658 1.000 1.000
1263 0.659 1.000 1.000
1264 0.660 1.000 1.000
1265 0.661 1.000 1.000
1266 0.662 1.000 1.000
1267 0.662 1.000 1.000
1268 0.662 1.000 1.000
1269 0.662 1.000 1.000
1270 0.663 1.000 1.000
1271 0.664 1.000 1.000
1272 0.664 1.000 1.000
1273 0.664 1.000 1.000
1274 0.664 1.000 1.000
1275 0.665 1.000 1.000
1276 0.666 1.000 1.000
1277 0.666 1.000 1.000
1278 0.667 1.000 1.000
1279 0.667 1.000 1.000
1280 0.667 1.000 1.000
1281 0.668 1.000 1.000
1282 0.669 1.000 1.000
1283 0.669 1.000 1.000
1284 0.670 1.000 1.000
1285 0.670 1.000 1.000
1286 0.670 1.000 1.000
1287 0.670 1.000 1.000
1288 0.672 1.000 1.000
1289 0.672 1.000 1.000
1290 0.673 1.000 1.000
1291 0.675 1.000 1.000
1292 0.675 1.000 1.000
1293 0.675 1.000 1.000
1294 0.676 1.000 1.000
1295 0.678 1.000 1.000
1296 0.679 1.000 1.000
1297 0.680 1.000 1.000
1298 0.682 1.000 1.000
1299 0.682 1.000 1.000
1300 0.682 1.000 1.000
1301 0.682 1.000 1.000
1302 0.683 1.000 1.000
1303 0.684 1.000 1.000
1304 0.684 1.000 1.000
1305 0.684 1.000 1.000
1306 0.684 1.000 1.000
1307 0.685 1.000 1.000
1308 0.685 1.000 1.000
1309 0.685 1.000 1.000
1310 0.686 1.000 1.000
1311 0.687 1.000 1.000
1312 0.687 1.000 1.000
1313 0.688 1.000 1.000
1314 0.689 1.000 1.000
1315 0.689 1.000 1.000
1316 0.689 1.000 1.000
1317 0.690 1.000 1.000
1318 0.690 1.000 1.000
1319 0.690 1.000 1.000
1320 0.691 1.000 1.000
1321 0.692 1.000 1.000
1322 0.693 1.000 1.000
1323 0.693 1.000 1.000
1324 0.693 1.000 1.000
1325 0.694 1.000 1.000
1326 0.694 1.000 1.000
1327 0.694 1.000 1.000
1328 0.695 1.000 1.000
1329 0.695 1.000 1.000
1330 0.697 1.000 1.000
1331 0.698 1.000 1.000
1332 0.699 1.000 1.000
1333 0.700 1.000 1.000
1334 0.701 1.000 1.000
1335 0.701 1.000 1.000
1336 0.703 1.000 1.000
1337 0.707 1.000 1.000
1338 0.707 1.000 1.000
1339 0.707 1.000 1.000
1340 0.709 1.000 1.000
1341 0.710 1.000 1.000
1342 0.710 1.000 1.000
1343 0.712 1.000 1.000
1344 0.712 1.000 1.000
1345 0.713 1.000 1.000
1346 0.715 1.000 1.000
1347 0.715 1.000 1.000
1348 0.720 1.000 1.000
1349 0.722 1.000 1.000
1350 0.722 1.000 1.000
1351 0.723 1.000 1.000
1352 0.723 1.000 1.000
1353 0.723 1.000 1.000
1354 0.725 1.000 1.000
1355 0.725 1.000 1.000
1356 0.725 1.000 1.000
1357 0.726 1.000 1.000
1358 0.727 1.000 1.000
1359 0.727 1.000 1.000
1360 0.727 1.000 1.000
1361 0.727 1.000 1.000
1362 0.728 1.000 1.000
1363 0.728 1.000 1.000
1364 0.730 1.000 1.000
1365 0.731 1.000 1.000
1366 0.731 1.000 1.000
1367 0.734 1.000 1.000
1368 0.734 1.000 1.000
1369 0.734 1.000 1.000
1370 0.735 1.000 1.000
1371 0.735 1.000 1.000
1372 0.736 1.000 1.000
1373 0.737 1.000 1.000
1374 0.739 1.000 1.000
1375 0.742 1.000 1.000
1376 0.743 1.000 1.000
1377 0.747 1.000 1.000
1378 0.747 1.000 1.000
1379 0.747 1.000 1.000
1380 0.751 1.000 1.000
1381 0.752 1.000 1.000
1382 0.756 1.000 1.000
1383 0.767 1.000 1.000
1384 0.769 1.000 1.000
1385 0.771 1.000 1.000
1386 0.775 1.000 1.000
1387 0.776 1.000 1.000
1388 0.777 1.000 1.000
1389 0.778 1.000 1.000
1390 0.778 1.000 1.000
1391 0.778 1.000 1.000
1392 0.779 1.000 1.000
1393 0.781 1.000 1.000
1394 0.786 1.000 1.000
1395 0.787 1.000 1.000
1396 0.793 1.000 1.000
1397 0.793 1.000 1.000
1398 0.794 1.000 1.000
1399 0.794 1.000 1.000
1400 0.795 1.000 1.000
1401 0.795 1.000 1.000
1402 0.795 1.000 1.000
1403 0.795 1.000 1.000
1404 0.796 1.000 1.000
1405 0.802 1.000 1.000
1406 0.806 1.000 1.000
1407 0.807 1.000 1.000
1408 0.807 1.000 1.000
1409 0.808 1.000 1.000
1410 0.809 1.000 1.000
1411 0.810 1.000 1.000
1412 0.812 1.000 1.000
1413 0.813 1.000 1.000
1414 0.813 1.000 1.000
1415 0.817 1.000 1.000
1416 0.819 1.000 1.000
1417 0.822 1.000 1.000
1418 0.822 1.000 1.000
1419 0.824 1.000 1.000
1420 0.824 1.000 1.000
1421 0.824 1.000 1.000
1422 0.827 1.000 1.000
1423 0.828 1.000 1.000
1424 0.829 1.000 1.000
1425 0.832 1.000 1.000
1426 0.832 1.000 1.000
1427 0.837 1.000 1.000
1428 0.841 1.000 1.000
1429 0.841 1.000 1.000
1430 0.850 1.000 1.000
1431 0.850 1.000 1.000
1432 0.858 1.000 1.000
1433 0.861 1.000 1.000
1434 0.870 1.000 1.000
1435 0.880 1.000 1.000
1436 0.888 1.000 1.000
1437 0.888 1.000 1.000
1438 0.889 1.000 1.000
1439 0.892 1.000 1.000
1440 0.894 1.000 1.000
1441 0.895 1.000 1.000
1442 0.903 1.000 1.000
1443 0.908 1.000 1.000
1444 0.915 1.000 1.000
1445 0.916 1.000 1.000
1446 0.920 1.000 1.000
1447 0.929 1.000 1.000
1448 0.929 1.000 1.000
1449 0.938 1.000 1.000
1450 0.941 1.000 1.000
1451 0.948 1.000 1.000
1452 0.950 1.000 1.000
1453 0.957 1.000 1.000
1454 0.972 1.000 1.000
1455 0.975 1.000 1.000
1456 0.977 1.000 1.000
1457 0.986 1.000 1.000
1458 0.986 1.000 1.000
1459 0.987 1.000 1.000
1460 0.999 1.000 1.000
1461 0.999 1.000 1.000
1462 0.999 1.000 1.000
1463 0.999 1.000 1.000
1464 0.999 1.000 1.000
1465 0.999 1.000 1.000
1466 0.999 1.000 1.000
1467 0.999 1.000 1.000
1468 0.999 1.000 1.000
1469 0.999 1.000 1.000
1470 1.000 1.000 1.000
1471 1.000 1.000 1.000
1472 1.000 1.000 1.000
1473 1.000 1.000 1.000
1474 1.000 1.000 1.000
1475 1.000 1.000 1.000
1476 1.000 1.000 1.000
1477 1.000 1.000 1.000
1478 1.000 1.000 1.000
1479 1.000 1.000 1.000
1480 1.000 1.000 1.000
1481 1.000 1.000 1.000
1482 1.000 1.000 1.000
1483 1.000 1.000 1.000
1484 1.000 1.000 1.000
1485 1.000 1.000 1.000
1486 1.000 1.000 1.000
1487 1.000 1.000 1.000
1488 1.000 1.000 1.000
1489 1.000 1.000 1.000
1490 1.000 1.000 1.000
1491 1.000 1.000 1.000
1492 1.000 1.000 1.000
1493 1.000 1.000 1.000
1494 1.000 1.000 1.000
1495 1.000 1.000 1.000
1496 1.000 1.000 1.000
1497 1.000 1.000 1.000
1498 1.000 1.000 1.000
1499 1.000 1.000 1.000
1500 1.000 1.000 1.000
1501 1.000 1.000 1.000
1502 1.000 1.000 1.000
1503 1.000 1.000 1.000
1504 1.000 1.000 1.000
1505 1.000 1.000 1.000
1506 1.000 1.000 1.000
1507 1.000 1.000 1.000
1508 1.000 1.000 1.000
1509 1.000 1.000 1.000
1510 1.000 1.000 1.000
1511 1.000 1.000 1.000
1512 1.000 1.000 1.000
1513 1.000 1.000 1.000
1514 1.000 1.000 1.000
1515 1.000 1.000 1.000
1516 1.000 1.000 1.000
1517 1.000 1.000 1.000
1518 1.000 1.000 1.000
1519 1.000 1.000 1.000
1520 1.000 1.000 1.000
1521 1.000 1.000 1.000
1522 1.000 1.000 1.000
1523 1.000 1.000 1.000
1524 1.000 1.000 1.000
1525 1.000 1.000 1.000
1526 1.000 1.000 1.000
1527 1.000 1.000 1.000
1528 1.000 1.000 1.000
1529 1.000 1.000 1.000
1530 1.000 1.000 1.000
1531 1.000 1.000 1.000
1532 1.000 1.000 1.000
1533 1.000 1.000 1.000
1534 1.000 1.000 1.000
1535 1.000 1.000 1.000
1536 1.000 1.000 1.000
1537 1.000 1.000 1.000
1538 1.000 1.000 1.000
1539 1.000 1.000 1.000
1540 1.000 1.000 1.000
1541 1.000 1.000 1.000
1542 1.000 1.000 1.000
1543 1.000 1.000 1.000
1544 1.000 1.000 1.000
1545 1.000 1.000 1.000
1546 1.000 1.000 1.000
1547 1.000 1.000 1.000
1548 1.000 1.000 1.000
1549 1.000 1.000 1.000
1550 1.000 1.000 1.000
1551 1.000 1.000 1.000
1552 1.000 1.000 1.000
1553 1.000 1.000 1.000
1554 1.000 1.000 1.000
1555 1.000 1.000 1.000
1556 1.000 1.000 1.000
1557 1.000 1.000 1.000
1558 1.000 1.000 1.000
1559 1.000 1.000 1.000
1560 1.000 1.000 1.000
1561 1.000 1.000 1.000
1562 1.000 1.000 1.000
1563 1.000 1.000 1.000
1564 1.000 1.000 1.000
1565 1.000 1.000 1.000
1566 1.000 1.000 1.000
1567 1.000 1.000 1.000
1568 1.000 1.000 1.000
1569 1.000 1.000 1.000
1570 1.000 1.000 1.000
1571 1.000 1.000 1.000
1572 1.000 1.000 1.000
1573 1.000 1.000 1.000
1574 1.000 1.000 1.000
1575 1.000 1.000 1.000
1576 1.000 1.000 1.000
1577 1.000 1.000 1.000
1578 1.000 1.000 1.000
1579 1.000 1.000 1.000
1580 1.000 1.000 1.000
1581 1.000 1.000 1.000
1582 1.000 1.000 1.000
1583 1.000 1.000 1.000
1584 1.000 1.000 1.000
1585 1.000 1.000 1.000
1586 1.000 1.000 1.000
1587 1.000 1.000 1.000
1588 1.000 1.000 1.000
1589 1.000 1.000 1.000
1590 1.000 1.000 1.000
1591 1.000 1.000 1.000
1592 1.000 1.000 1.000
1593 1.000 1.000 1.000
1594 1.000 1.000 1.000
1595 1.000 1.000 1.000
1596 1.000 1.000 1.000
1597 1.000 1.000 1.000
1598 1.000 1.000 1.000
1599 1.000 1.000 1.000
1600 1.000 1.000 1.000
1601 1.000 1.000 1.000
1602 1.000 1.000 1.000
1603 1.000 1.000 1.000
1604 1.000 1.000 1.000
1605 1.000 1.000 1.000
1606 1.000 1.000 1.000
1607 1.000 1.000 1.000
1608 1.000 1.000 1.000
1609 1.000 1.000 1.000
1610 1.000 1.000 1.000
1611 1.000 1.000 1.000
1612 1.000 1.000 1.000
1613 1.000 1.000 1.000
1614 1.000 1.000 1.000
1615 1.000 1.000 1.000
1616 1.000 1.000 1.000
1617 1.000 1.000 1.000
1618 1.000 1.000 1.000
1619 1.000 1.000 1.000
1620 1.000 1.000 1.000
1621 1.000 1.000 1.000
1622 1.000 1.000 1.000
1623 1.000 1.000 1.000
1624 1.000 1.000 1.000
1625 1.000 1.000 1.000
1626 1.000 1.000 1.000
1627 1.000 1.000 1.000
1628 1.000 1.000 1.000
1629 1.000 1.000 1.000
1630 1.000 1.000 1.000
1631 1.000 1.000 1.000
1632 1.000 1.000 1.000
1633 1.000 1.000 1.000
1634 1.000 1.000 1.000
1635 1.000 1.000 1.000
1636 1.000 1.000 1.000
1637 1.000 1.000 1.000
1638 1.000 1.000 1.000
1639 1.000 1.000 1.000
1640 1.000 1.000 1.000
1641 1.000 1.000 1.000
1642 1.000 1.000 1.000
1643 1.000 1.000 1.000
1644 1.000 1.000 1.000
1645 1.000 1.000 1.000
1646 1.000 1.000 1.000
1647 1.000 1.000 1.000
1648 1.000 1.000 1.000
1649 1.000 1.000 1.000
1650 1.000 1.000 1.000
1651 1.000 1.000 1.000
1652 1.000 1.000 1.000
1653 1.000 1.000 1.000
1654 1.000 1.000 1.000
1655 1.000 1.000 1.000
1656 1.000 1.000 1.000
1657 1.000 1.000 1.000
1658 1.000 1.000 1.000
1659 1.000 1.000 1.000
1660 1.000 1.000 1.000
1661 1.000 1.000 1.000
1662 1.000 1.000 1.000
1663 1.000 1.000 1.000
1664 1.000 1.000 1.000
1665 1.000 1.000 1.000
1666 1.000 1.000 1.000
1667 1.000 1.000 1.000
1668 1.000 1.000 1.000
1669 1.000 1.000 1.000
1670 1.000 1.000 1.000
1671 1.000 1.000 1.000
1672 1.000 1.000 1.000
1673 1.000 1.000 1.000
1674 1.000 1.000 1.000
1675 1.000 1.000 1.000
1676 1.000 1.000 1.000
1677 1.000 1.000 1.000
1678 1.000 1.000 1.000
1679 1.000 1.000 1.000
1680 1.000 1.000 1.000
1681 1.000 1.000 1.000
1682 1.000 1.000 1.000
1683 1.000 1.000 1.000
1684 1.000 1.000 1.000
1685 1.000 1.000 1.000
1686 1.000 1.000 1.000
1687 1.000 1.000 1.000
1688 1.000 1.000 1.000
1689 1.000 1.000 1.000
1690 1.000 1.000 1.000
1691 1.000 1.000 1.000
1692 1.000 1.000 1.000
1693 1.000 1.000 1.000
1694 1.000 1.000 1.000
1695 1.000 1.000 1.000
1696 1.000 1.000 1.000
1697 1.000 1.000 1.000
1698 1.000 1.000 1.000
1699 1.000 1.000 1.000
1700 1.000 1.000 1.000
1701 1.000 1.000 1.000
1702 1.000 1.000 1.000
1703 1.000 1.000 1.000
1704 1.000 1.000 1.000
1705 1.000 1.000 1.000
1706 1.000 1.000 1.000
1707 1.000 1.000 1.000
1708 1.000 1.000 1.000
1709 1.000 1.000 1.000
1710 1.000 1.000 1.000
1711 1.000 1.000 1.000
1712 1.000 1.000 1.000
1713 1.000 1.000 1.000
1714 1.000 1.000 1.000
1715 1.000 1.000 1.000
1716 1.000 1.000 1.000
1717 1.000 1.000 1.000
1718 1.000 1.000 1.000
1719 1.000 1.000 1.000
1720 1.000 1.000 1.000
1721 1.000 1.000 1.000
1722 1.000 1.000 1.000
1723 1.000 1.000 1.000
1724 1.000 1.000 1.000
1725 1.000 1.000 1.000
1726 1.000 1.000 1.000
1727 1.000 1.000 1.000
1728 1.000 1.000 1.000
1729 1.000 1.000 1.000
1730 1.000 1.000 1.000
1731 1.000 1.000 1.000
1732 1.000 1.000 1.000
1733 1.000 1.000 1.000
1734 1.000 1.000 1.000
1735 1.000 1.000 1.000
1736 1.000 1.000 1.000
1737 1.000 1.000 1.000
1738 1.000 1.000 1.000
1739 1.000 1.000 1.000
1740 1.000 1.000 1.000
1741 1.000 1.000 1.000
1742 1.000 1.000 1.000
1743 1.000 1.000 1.000
1744 1.000 1.000 1.000
1745 1.000 1.000 1.000
1746 1.000 1.000 1.000
1747 1.000 1.000 1.000
1748 1.000 1.000 1.000
1749 1.000 1.000 1.000
1750 1.000 1.000 1.000
1751 1.000 1.000 1.000
1752 1.000 1.000 1.000
1753 1.000 1.000 1.000
1754 1.000 1.000 1.000
1755 1.000 1.000 1.000
1756 1.000 1.000 1.000
1757 1.000 1.000 1.000
1758 1.000 1.000 1.000
1759 1.000 1.000 1.000
1760 1.000 1.000 1.000
1761 1.000 1.000 1.000
1762 1.000 1.000 1.000
1763 1.000 1.000 1.000
1764 1.000 1.000 1.000
1765 1.000 1.000 1.000
1766 1.000 1.000 1.000
1767 1.000 1.000 1.000
1768 1.000 1.000 1.000
1769 1.000 1.000 1.000
1770 1.000 1.000 1.000
1771 1.000 1.000 1.000
1772 1.000 1.000 1.000
1773 1.000 1.000 1.000
1774 1.000 1.000 1.000
1775 1.000 1.000 1.000
1776 1.000 1.000 1.000
1777 1.000 1.000 1.000
1778 1.000 1.000 1.000
1779 1.000 1.000 1.000
1780 1.000 1.000 1.000
1781 1.000 1.000 1.000
1782 1.000 1.000 1.000
1783 1.000 1.000 1.000
1784 1.000 1.000 1.000
1785 1.000 1.000 1.000
1786 1.000 1.000 1.000
1787 1.000 1.000 1.000
1788 1.000 1.000 1.000
1789 1.000 1.000 1.000
1790 1.000 1.000 1.000
1791 1.000 1.000 1.000
1792 1.000 1.000 1.000
1793 1.000 1.000 1.000
1794 1.000 1.000 1.000
1795 1.000 1.000 1.000
1796 1.000 1.000 1.000
1797 1.000 1.000 1.000
1798 1.000 1.000 1.000
1799 1.000 1.000 1.000
1800 1.000 1.000 1.000
1801 1.000 1.000 1.000
1802 1.000 1.000 1.000
1803 1.000 1.000 1.000
1804 1.000 1.000 1.000
1805 1.000 1.000 1.000
1806 1.000 1.000 1.000
1807 1.000 1.000 1.000
1808 1.000 1.000 1.000
1809 1.000 1.000 1.000
1810 1.000 1.000 1.000
1811 1.000 1.000 1.000
1812 1.000 1.000 1.000
1813 1.000 1.000 1.000
1814 1.000 1.000 1.000
1815 1.000 1.000 1.000
1816 1.000 1.000 1.000
1817 1.000 1.000 1.000
1818 1.000 1.000 1.000
1819 1.000 1.000 1.000
1820 1.000 1.000 1.000
1821 1.000 1.000 1.000
1822 1.000 1.000 1.000
1823 1.000 1.000 1.000
1824 1.000 1.000 1.000
1825 1.000 1.000 1.000
1826 1.000 1.000 1.000
1827 1.000 1.000 1.000
1828 1.000 1.000 1.000
1829 1.000 1.000 1.000
1830 1.000 1.000 1.000
1831 1.000 1.000 1.000
1832 1.000 1.000 1.000
1833 1.000 1.000 1.000
1834 1.000 1.000 1.000
1835 1.000 1.000 1.000
1836 1.000 1.000 1.000
1837 1.000 1.000 1.000
1838 1.000 1.000 1.000
1839 1.000 1.000 1.000
1840 1.000 1.000 1.000
1841 1.000 1.000 1.000
1842 1.000 1.000 1.000
1843 1.000 1.000 1.000
1844 1.000 1.000 1.000
1845 1.000 1.000 1.000
1846 1.000 1.000 1.000
1847 1.000 1.000 1.000
1848 1.000 1.000 1.000
1849 1.000 1.000 1.000
1850 1.000 1.000 1.000
1851 1.000 1.000 1.000
1852 1.000 1.000 1.000
1853 1.000 1.000 1.000
1854 1.000 1.000 1.000
1855 1.000 1.000 1.000
1856 1.000 1.000 1.000
1857 1.000 1.000 1.000
1858 1.000 1.000 1.000
1859 1.000 1.000 1.000
1860 1.000 1.000 1.000
1861 1.000 1.000 1.000
1862 1.000 1.000 1.000
1863 1.000 1.000 1.000
1864 1.000 1.000 1.000
1865 1.000 1.000 1.000
1866 1.000 1.000 1.000
1867 1.000 1.000 1.000
1868 1.000 1.000 1.000
1869 1.000 1.000 1.000
1870 1.000 1.000 1.000
1871 1.000 1.000 1.000
1872 1.000 1.000 1.000
1873 1.000 1.000 1.000
1874 1.000 1.000 1.000
1875 1.000 1.000 1.000
1876 1.000 1.000 1.000
1877 1.000 1.000 1.000
1878 1.000 1.000 1.000
1879 1.000 1.000 1.000
1880 1.000 1.000 1.000
1881 1.000 1.000 1.000
1882 1.000 1.000 1.000
1883 1.000 1.000 1.000
1884 1.000 1.000 1.000
1885 1.000 1.000 1.000
1886 1.000 1.000 1.000
1887 1.000 1.000 1.000
1888 1.000 1.000 1.000
1889 1.000 1.000 1.000
1890 1.000 1.000 1.000
1891 1.000 1.000 1.000
1892 1.000 1.000 1.000
1893 1.000 1.000 1.000
1894 1.000 1.000 1.000
1895 1.000 1.000 1.000
1896 1.000 1.000 1.000
1897 1.000 1.000 1.000
1898 1.000 1.000 1.000
1899 1.000 1.000 1.000
1900 1.000 1.000 1.000
1901 1.000 1.000 1.000
1902 1.000 1.000 1.000
1903 1.000 1.000 1.000
1904 1.000 1.000 1.000
1905 1.000 1.000 1.000
1906 1.000 1.000 1.000
1907 1.000 1.000 1.000
1908 1.000 1.000 1.000
1909 1.000 1.000 1.000
1910 1.000 1.000 1.000
1911 1.000 1.000 1.000
1912 1.000 1.000 1.000
1913 1.000 1.000 1.000
1914 1.000 1.000 1.000
1915 1.000 1.000 1.000
1916 1.000 1.000 1.000
1917 1.000 1.000 1.000
1918 1.000 1.000 1.000
1919 1.000 1.000 1.000
1920 1.000 1.000 1.000
1921 1.000 1.000 1.000
1922 1.000 1.000 1.000
1923 1.000 1.000 1.000
1924 1.000 1.000 1.000
1925 1.000 1.000 1.000
1926 1.000 1.000 1.000
1927 1.000 1.000 1.000
1928 1.000 1.000 1.000
1929 1.000 1.000 1.000
1930 1.000 1.000 1.000
