 accp4 accp4c accp4p
999 0.203 1.000 0.998
1000 0.203 1.000 0.998
1001 0.203 1.000 0.998
1002 0.203 1.000 0.998
1003 0.204 1.000 0.998
1004 0.204 1.000 0.998
1005 0.204 1.000 0.998
1006 0.204 1.000 0.998
1007 0.204 1.000 0.998
1008 0.204 1.000 0.998
1009 0.204 1.000 0.998
1010 0.204 1.000 0.998
1011 0.205 1.000 0.998
1012 0.205 1.000 0.998
1013 0.205 1.000 0.998
1014 0.205 1.000 0.998
1015 0.205 1.000 0.998
1016 0.205 1.000 0.998
1017 0.205 1.000 0.998
1018 0.205 1.000 0.998
1019 0.205 1.000 0.998
1020 0.206 1.000 0.998
1021 0.206 1.000 0.998
1022 0.206 1.000 0.998
1023 0.206 1.000 0.998
1024 0.206 1.000 0.998
1025 0.206 1.000 0.998
1026 0.206 1.000 0.998
1027 0.206 1.000 0.998
1028 0.206 1.000 0.998
1029 0.206 1.000 0.998
1030 0.207 1.000 0.998
1031 0.207 1.000 0.998
1032 0.207 1.000 0.998
1033 0.207 1.000 0.998
1034 0.207 1.000 0.998
1035 0.207 1.000 0.998
1036 0.207 1.000 0.998
1037 0.207 1.000 0.998
1038 0.207 1.000 0.998
1039 0.207 1.000 0.998
1040 0.207 1.000 0.998
1041 0.207 1.000 0.998
1042 0.207 1.000 0.998
1043 0.207 1.000 0.998
1044 0.207 1.000 0.998
1045 0.208 1.000 0.998
1046 0.208 1.000 0.998
1047 0.208 1.000 0.998
1048 0.208 1.000 0.998
1049 0.208 1.000 0.998
1050 0.208 1.000 0.998
1051 0.208 1.000 0.998
1052 0.208 1.000 0.998
1053 0.208 1.000 0.998
1054 0.208 1.000 0.998
1055 0.208 1.000 0.998
1056 0.208 1.000 0.998
1057 0.208 1.000 0.998
1058 0.208 1.000 0.998
1059 0.209 1.000 0.998
1060 0.209 1.000 0.998
1061 0.209 1.000 0.998
1062 0.209 1.000 0.998
1063 0.209 1.000 0.998
1064 0.209 1.000 0.998
1065 0.209 1.000 0.998
1066 0.209 1.000 0.998
1067 0.209 1.000 0.998
1068 0.209 1.000 0.998
1069 0.209 1.000 0.998
1070 0.209 1.000 0.998
1071 0.210 1.000 0.998
1072 0.210 1.000 0.998
1073 0.210 1.000 0.998
1074 0.210 1.000 0.998
1075 0.210 1.000 0.998
1076 0.210 1.000 0.998
1077 0.210 1.000 0.998
1078 0.210 1.000 0.998
1079 0.210 1.000 0.998
1080 0.211 1.000 0.998
1081 0.211 1.000 0.998
1082 0.211 1.000 0.998
1083 0.211 1.000 0.998
1084 0.211 1.000 0.998
1085 0.211 1.000 0.998
1086 0.211 1.000 0.998
1087 0.211 1.000 0.998
1088 0.211 1.000 0.998
1089 0.211 1.000 0.998
1090 0.211 1.000 0.998
1091 0.211 1.000 0.998
1092 0.211 1.000 0.998
1093 0.211 1.000 0.998
1094 0.211 1.000 0.998
1095 0.212 1.000 0.998
1096 0.212 1.000 0.998
1097 0.212 1.000 0.998
1098 0.212 1.000 0.998
1099 0.212 1.000 0.998
1100 0.212 1.000 0.998
1101 0.212 1.000 0.998
1102 0.212 1.000 0.998
1103 0.212 1.000 0.998
1104 0.212 1.000 0.998
1105 0.212 1.000 0.998
1106 0.213 1.000 0.998
1107 0.213 1.000 0.998
1108 0.213 1.000 0.998
1109 0.213 1.000 0.998
1110 0.213 1.000 0.998
1111 0.214 1.000 0.998
1112 0.214 1.000 0.998
1113 0.214 1.000 0.998
1114 0.214 1.000 0.998
1115 0.214 1.000 0.998
1116 0.214 1.000 0.998
1117 0.214 1.000 0.998
1118 0.214 1.000 0.998
1119 0.214 1.000 0.998
1120 0.214 1.000 0.998
1121 0.215 1.000 0.998
1122 0.215 1.000 0.998
1123 0.215 1.000 0.998
1124 0.215 1.000 0.998
1125 0.215 1.000 0.998
1126 0.215 1.000 0.998
1127 0.215 1.000 0.998
1128 0.215 1.000 0.998
1129 0.215 1.000 0.998
1130 0.215 1.000 0.998
1131 0.215 1.000 0.998
1132 0.215 1.000 0.998
1133 0.215 1.000 0.998
1134 0.215 1.000 0.998
1135 0.215 1.000 0.998
1136 0.216 1.000 0.998
1137 0.216 1.000 0.998
1138 0.216 1.000 0.998
1139 0.216 1.000 0.998
1140 0.216 1.000 0.998
1141 0.216 1.000 0.998
1142 0.216 1.000 0.998
1143 0.216 1.000 0.998
1144 0.216 1.000 0.998
1145 0.216 1.000 0.998
1146 0.216 1.000 0.998
1147 0.217 1.000 0.998
1148 0.217 1.000 0.998
1149 0.217 1.000 0.998
1150 0.217 1.000 0.998
1151 0.217 1.000 0.998
1152 0.217 1.000 0.998
1153 0.217 1.000 0.998
1154 0.217 1.000 0.998
1155 0.217 1.000 0.998
1156 0.218 1.000 0.998
1157 0.218 1.000 0.998
1158 0.218 1.000 0.998
1159 0.218 1.000 0.998
1160 0.218 1.000 0.998
1161 0.218 1.000 0.998
1162 0.218 1.000 0.998
1163 0.218 1.000 0.998
1164 0.218 1.000 0.998
1165 0.219 1.000 0.998
1166 0.219 1.000 0.998
1167 0.219 1.000 0.998
1168 0.219 1.000 0.998
1169 0.219 1.000 0.998
1170 0.219 1.000 0.998
1171 0.220 1.000 0.998
1172 0.220 1.000 0.998
1173 0.220 1.000 0.998
1174 0.220 1.000 0.998
1175 0.220 1.000 0.998
1176 0.220 1.000 0.998
1177 0.220 1.000 0.999
1178 0.220 1.000 0.999
1179 0.220 1.000 0.999
1180 0.220 1.000 0.999
1181 0.220 1.000 0.999
1182 0.220 1.000 0.999
1183 0.220 1.000 0.999
1184 0.220 1.000 0.999
1185 0.220 1.000 0.999
1186 0.221 1.000 0.999
1187 0.221 1.000 0.999
1188 0.221 1.000 0.999
1189 0.221 1.000 0.999
1190 0.221 1.000 0.999
1191 0.221 1.000 0.999
1192 0.221 1.000 0.999
1193 0.221 1.000 0.999
1194 0.221 1.000 0.999
1195 0.221 1.000 0.999
1196 0.222 1.000 0.999
1197 0.222 1.000 0.999
1198 0.222 1.000 0.999
1199 0.222 1.000 0.999
1200 0.222 1.000 0.999
1201 0.222 1.000 0.999
1202 0.222 1.000 0.999
1203 0.222 1.000 0.999
1204 0.222 1.000 0.999
1205 0.222 1.000 0.999
1206 0.222 1.000 0.999
1207 0.222 1.000 0.999
1208 0.222 1.000 0.999
1209 0.222 1.000 0.999
1210 0.222 1.000 0.999
1211 0.222 1.000 0.999
1212 0.223 1.000 0.999
1213 0.223 1.000 0.999
1214 0.223 1.000 0.999
1215 0.223 1.000 0.999
1216 0.223 1.000 0.999
1217 0.223 1.000 0.999
1218 0.223 1.000 0.999
1219 0.223 1.000 0.999
1220 0.223 1.000 0.999
1221 0.223 1.000 0.999
1222 0.223 1.000 0.999
1223 0.224 1.000 0.999
1224 0.224 1.000 0.999
1225 0.224 1.000 0.999
1226 0.224 1.000 0.999
1227 0.224 1.000 0.999
1228 0.224 1.000 0.999
1229 0.224 1.000 0.999
1230 0.224 1.000 0.999
1231 0.224 1.000 0.999
1232 0.224 1.000 0.999
1233 0.224 1.000 0.999
1234 0.224 1.000 0.999
1235 0.224 1.000 0.999
1236 0.225 1.000 0.999
1237 0.225 1.000 0.999
1238 0.225 1.000 0.999
1239 0.225 1.000 0.999
1240 0.225 1.000 0.999
1241 0.225 1.000 0.999
1242 0.225 1.000 0.999
1243 0.225 1.000 0.999
1244 0.225 1.000 0.999
1245 0.225 1.000 0.999
1246 0.225 1.000 0.999
1247 0.225 1.000 0.999
1248 0.225 1.000 0.999
1249 0.226 1.000 0.999
1250 0.226 1.000 0.999
1251 0.226 1.000 0.999
1252 0.226 1.000 0.999
1253 0.226 1.000 0.999
1254 0.226 1.000 0.999
1255 0.226 1.000 0.999
1256 0.226 1.000 0.999
1257 0.226 1.000 0.999
1258 0.226 1.000 0.999
1259 0.226 1.000 0.999
1260 0.226 1.000 0.999
1261 0.227 1.000 0.999
1262 0.227 1.000 0.999
1263 0.227 1.000 0.999
1264 0.227 1.000 0.999
1265 0.227 1.000 0.999
1266 0.227 1.000 0.999
1267 0.227 1.000 0.999
1268 0.227 1.000 0.999
1269 0.227 1.000 0.999
1270 0.227 1.000 0.999
1271 0.227 1.000 0.999
1272 0.227 1.000 0.999
1273 0.227 1.000 0.999
1274 0.228 1.000 0.999
1275 0.228 1.000 0.999
1276 0.228 1.000 0.999
1277 0.228 1.000 0.999
1278 0.228 1.000 0.999
1279 0.228 1.000 0.999
1280 0.228 1.000 0.999
1281 0.229 1.000 0.999
1282 0.229 1.000 0.999
1283 0.229 1.000 0.999
1284 0.229 1.000 0.999
1285 0.229 1.000 0.999
1286 0.229 1.000 0.999
1287 0.229 1.000 0.999
1288 0.229 1.000 0.999
1289 0.229 1.000 0.999
1290 0.230 1.000 0.999
1291 0.230 1.000 0.999
1292 0.230 1.000 0.999
1293 0.230 1.000 0.999
1294 0.230 1.000 0.999
1295 0.230 1.000 0.999
1296 0.230 1.000 0.999
1297 0.230 1.000 0.999
1298 0.230 1.000 0.999
1299 0.231 1.000 0.999
1300 0.231 1.000 0.999
1301 0.231 1.000 0.999
1302 0.231 1.000 0.999
1303 0.231 1.000 0.999
1304 0.231 1.000 0.999
1305 0.231 1.000 0.999
1306 0.231 1.000 0.999
1307 0.231 1.000 0.999
1308 0.231 1.000 0.999
1309 0.232 1.000 0.999
1310 0.232 1.000 0.999
1311 0.232 1.000 0.999
1312 0.232 1.000 0.999
1313 0.232 1.000 0.999
1314 0.232 1.000 0.999
1315 0.232 1.000 0.999
1316 0.233 1.000 0.999
1317 0.233 1.000 0.999
1318 0.233 1.000 0.999
1319 0.233 1.000 0.999
1320 0.233 1.000 0.999
1321 0.233 1.000 0.999
1322 0.233 1.000 0.999
1323 0.233 1.000 0.999
1324 0.233 1.000 0.999
1325 0.233 1.000 0.999
1326 0.233 1.000 0.999
1327 0.233 1.000 0.999
1328 0.233 1.000 0.999
1329 0.234 1.000 0.999
1330 0.234 1.000 0.999
1331 0.234 1.000 0.999
1332 0.234 1.000 0.999
1333 0.234 1.000 0.999
1334 0.234 1.000 0.999
1335 0.234 1.000 0.999
1336 0.234 1.000 0.999
1337 0.234 1.000 0.999
1338 0.234 1.000 0.999
1339 0.234 1.000 0.999
1340 0.234 1.000 0.999
1341 0.234 1.000 0.999
1342 0.235 1.000 0.999
1343 0.235 1.000 0.999
1344 0.235 1.000 0.999
1345 0.235 1.000 0.999
1346 0.235 1.000 0.999
1347 0.235 1.000 0.999
1348 0.235 1.000 0.999
1349 0.235 1.000 0.999
1350 0.235 1.000 0.999
1351 0.235 1.000 0.999
1352 0.235 1.000 0.999
1353 0.235 1.000 0.999
1354 0.235 1.000 0.999
1355 0.236 1.000 0.999
1356 0.236 1.000 0.999
1357 0.236 1.000 0.999
1358 0.236 1.000 0.999
1359 0.236 1.000 0.999
1360 0.236 1.000 0.999
1361 0.236 1.000 0.999
1362 0.236 1.000 0.999
1363 0.236 1.000 0.999
1364 0.236 1.000 0.999
1365 0.236 1.000 0.999
1366 0.236 1.000 0.999
1367 0.236 1.000 0.999
1368 0.237 1.000 0.999
1369 0.237 1.000 0.999
1370 0.237 1.000 0.999
1371 0.237 1.000 0.999
1372 0.237 1.000 0.999
1373 0.237 1.000 0.999
1374 0.237 1.000 0.999
1375 0.237 1.000 0.999
1376 0.237 1.000 0.999
1377 0.237 1.000 0.999
1378 0.237 1.000 0.999
1379 0.237 1.000 0.999
1380 0.237 1.000 0.999
1381 0.237 1.000 0.999
1382 0.237 1.000 0.999
1383 0.238 1.000 0.999
1384 0.238 1.000 0.999
1385 0.238 1.000 0.999
1386 0.238 1.000 0.999
1387 0.238 1.000 0.999
1388 0.238 1.000 0.999
1389 0.238 1.000 0.999
1390 0.238 1.000 0.999
1391 0.238 1.000 0.999
1392 0.238 1.000 0.999
1393 0.238 1.000 0.999
1394 0.238 1.000 0.999
1395 0.238 1.000 0.999
1396 0.238 1.000 0.999
1397 0.238 1.000 0.999
1398 0.239 1.000 0.999
1399 0.239 1.000 0.999
1400 0.239 1.000 0.999
1401 0.239 1.000 0.999
1402 0.239 1.000 0.999
1403 0.239 1.000 0.999
1404 0.239 1.000 0.999
1405 0.239 1.000 0.999
1406 0.239 1.000 0.999
1407 0.239 1.000 0.999
1408 0.239 1.000 0.999
1409 0.239 1.000 0.999
1410 0.239 1.000 0.999
1411 0.239 1.000 0.999
1412 0.239 1.000 0.999
1413 0.239 1.000 0.999
1414 0.240 1.000 0.999
1415 0.240 1.000 0.999
1416 0.240 1.000 0.999
1417 0.240 1.000 0.999
1418 0.240 1.000 0.999
1419 0.240 1.000 0.999
1420 0.240 1.000 0.999
1421 0.240 1.000 0.999
1422 0.240 1.000 0.999
1423 0.240 1.000 0.999
1424 0.240 1.000 0.999
1425 0.241 1.000 0.999
1426 0.241 1.000 0.999
1427 0.241 1.000 0.999
1428 0.241 1.000 0.999
1429 0.241 1.000 0.999
1430 0.241 1.000 0.999
1431 0.241 1.000 0.999
1432 0.241 1.000 0.999
1433 0.241 1.000 0.999
1434 0.241 1.000 0.999
1435 0.241 1.000 0.999
1436 0.241 1.000 0.999
1437 0.241 1.000 0.999
1438 0.242 1.000 0.999
1439 0.242 1.000 0.999
1440 0.242 1.000 0.999
1441 0.242 1.000 0.999
1442 0.242 1.000 0.999
1443 0.242 1.000 0.999
1444 0.242 1.000 0.999
1445 0.242 1.000 0.999
1446 0.242 1.000 0.999
1447 0.242 1.000 0.999
1448 0.242 1.000 0.999
1449 0.242 1.000 0.999
1450 0.242 1.000 0.999
1451 0.242 1.000 0.999
1452 0.242 1.000 0.999
1453 0.242 1.000 0.999
1454 0.242 1.000 0.999
1455 0.242 1.000 0.999
1456 0.242 1.000 0.999
1457 0.243 1.000 0.999
1458 0.243 1.000 0.999
1459 0.243 1.000 0.999
1460 0.243 1.000 0.999
1461 0.243 1.000 0.999
1462 0.243 1.000 0.999
1463 0.243 1.000 0.999
1464 0.243 1.000 0.999
1465 0.243 1.000 0.999
1466 0.243 1.000 0.999
1467 0.243 1.000 0.999
1468 0.243 1.000 0.999
1469 0.243 1.000 0.999
1470 0.243 1.000 0.999
1471 0.243 1.000 0.999
1472 0.244 1.000 0.999
1473 0.244 1.000 0.999
1474 0.244 1.000 0.999
1475 0.244 1.000 0.999
1476 0.244 1.000 0.999
1477 0.244 1.000 0.999
1478 0.244 1.000 0.999
1479 0.244 1.000 0.999
1480 0.244 1.000 0.999
1481 0.244 1.000 0.999
1482 0.245 1.000 0.999
1483 0.245 1.000 0.999
1484 0.245 1.000 0.999
1485 0.245 1.000 0.999
1486 0.245 1.000 0.999
1487 0.245 1.000 0.999
1488 0.245 1.000 0.999
1489 0.245 1.000 0.999
1490 0.245 1.000 0.999
1491 0.245 1.000 0.999
1492 0.245 1.000 0.999
1493 0.245 1.000 0.999
1494 0.246 1.000 0.999
1495 0.246 1.000 0.999
1496 0.246 1.000 0.999
1497 0.246 1.000 0.999
1498 0.246 1.000 0.999
1499 0.246 1.000 0.999
1500 0.246 1.000 0.999
1501 0.246 1.000 0.999
1502 0.246 1.000 0.999
1503 0.246 1.000 0.999
1504 0.247 1.000 0.999
1505 0.247 1.000 0.999
1506 0.247 1.000 0.999
1507 0.247 1.000 0.999
1508 0.247 1.000 0.999
1509 0.247 1.000 0.999
1510 0.247 1.000 0.999
1511 0.247 1.000 0.999
1512 0.247 1.000 0.999
1513 0.248 1.000 0.999
1514 0.248 1.000 0.999
1515 0.248 1.000 0.999
1516 0.248 1.000 0.999
1517 0.248 1.000 0.999
1518 0.248 1.000 0.999
1519 0.248 1.000 0.999
1520 0.248 1.000 0.999
1521 0.248 1.000 0.999
1522 0.249 1.000 0.999
1523 0.249 1.000 0.999
1524 0.249 1.000 0.999
1525 0.249 1.000 0.999
1526 0.249 1.000 0.999
1527 0.249 1.000 0.999
1528 0.249 1.000 0.999
1529 0.249 1.000 0.999
1530 0.249 1.000 0.999
1531 0.250 1.000 0.999
1532 0.250 1.000 0.999
1533 0.250 1.000 0.999
1534 0.250 1.000 0.999
1535 0.250 1.000 0.999
1536 0.250 1.000 0.999
1537 0.250 1.000 0.999
1538 0.250 1.000 0.999
1539 0.251 1.000 0.999
1540 0.251 1.000 0.999
1541 0.251 1.000 0.999
1542 0.251 1.000 0.999
1543 0.251 1.000 0.999
1544 0.251 1.000 0.999
1545 0.251 1.000 0.999
1546 0.251 1.000 0.999
1547 0.251 1.000 0.999
1548 0.251 1.000 0.999
1549 0.251 1.000 0.999
1550 0.251 1.000 0.999
1551 0.251 1.000 0.999
1552 0.251 1.000 0.999
1553 0.251 1.000 0.999
1554 0.251 1.000 0.999
1555 0.251 1.000 0.999
1556 0.252 1.000 0.999
1557 0.252 1.000 0.999
1558 0.252 1.000 0.999
1559 0.252 1.000 0.999
1560 0.252 1.000 0.999
1561 0.252 1.000 0.999
1562 0.252 1.000 0.999
1563 0.252 1.000 0.999
1564 0.252 1.000 0.999
1565 0.252 1.000 0.999
1566 0.252 1.000 0.999
1567 0.252 1.000 0.999
1568 0.252 1.000 0.999
1569 0.252 1.000 0.999
1570 0.253 1.000 0.999
1571 0.253 1.000 0.999
1572 0.253 1.000 0.999
1573 0.253 1.000 0.999
1574 0.253 1.000 0.999
1575 0.253 1.000 0.999
1576 0.253 1.000 0.999
1577 0.253 1.000 0.999
1578 0.253 1.000 0.999
1579 0.253 1.000 0.999
1580 0.253 1.000 0.999
1581 0.253 1.000 0.999
1582 0.253 1.000 0.999
1583 0.253 1.000 0.999
1584 0.254 1.000 0.999
1585 0.254 1.000 0.999
1586 0.254 1.000 0.999
1587 0.254 1.000 0.999
1588 0.254 1.000 0.999
1589 0.254 1.000 0.999
1590 0.254 1.000 0.999
1591 0.254 1.000 0.999
1592 0.254 1.000 0.999
1593 0.254 1.000 0.999
1594 0.255 1.000 0.999
1595 0.255 1.000 0.999
1596 0.255 1.000 0.999
1597 0.255 1.000 0.999
1598 0.255 1.000 0.999
1599 0.255 1.000 0.999
1600 0.255 1.000 0.999
1601 0.255 1.000 0.999
1602 0.255 1.000 0.999
1603 0.255 1.000 0.999
1604 0.255 1.000 0.999
1605 0.255 1.000 0.999
1606 0.255 1.000 0.999
1607 0.255 1.000 0.999
1608 0.255 1.000 0.999
1609 0.255 1.000 0.999
1610 0.256 1.000 0.999
1611 0.256 1.000 0.999
1612 0.256 1.000 0.999
1613 0.256 1.000 0.999
1614 0.256 1.000 0.999
1615 0.256 1.000 0.999
1616 0.256 1.000 0.999
1617 0.256 1.000 0.999
1618 0.256 1.000 0.999
1619 0.256 1.000 0.999
1620 0.256 1.000 0.999
1621 0.256 1.000 0.999
1622 0.257 1.000 0.999
1623 0.257 1.000 0.999
1624 0.257 1.000 0.999
1625 0.257 1.000 0.999
1626 0.257 1.000 0.999
1627 0.257 1.000 0.999
1628 0.257 1.000 0.999
1629 0.257 1.000 0.999
1630 0.257 1.000 0.999
1631 0.257 1.000 0.999
1632 0.257 1.000 0.999
1633 0.257 1.000 0.999
1634 0.257 1.000 0.999
1635 0.257 1.000 0.999
1636 0.257 1.000 0.999
1637 0.257 1.000 0.999
1638 0.258 1.000 0.999
1639 0.258 1.000 0.999
1640 0.258 1.000 0.999
1641 0.258 1.000 0.999
1642 0.258 1.000 0.999
1643 0.259 1.000 0.999
1644 0.259 1.000 0.999
1645 0.259 1.000 0.999
1646 0.259 1.000 0.999
1647 0.259 1.000 0.999
1648 0.259 1.000 0.999
1649 0.259 1.000 0.999
1650 0.259 1.000 0.999
1651 0.259 1.000 0.999
1652 0.260 1.000 0.999
1653 0.260 1.000 0.999
1654 0.260 1.000 0.999
1655 0.260 1.000 0.999
1656 0.260 1.000 0.999
1657 0.260 1.000 0.999
1658 0.260 1.000 0.999
1659 0.260 1.000 0.999
1660 0.260 1.000 0.999
1661 0.260 1.000 0.999
1662 0.260 1.000 0.999
1663 0.261 1.000 0.999
1664 0.261 1.000 0.999
1665 0.261 1.000 0.999
1666 0.261 1.000 0.999
1667 0.261 1.000 0.999
1668 0.261 1.000 0.999
1669 0.261 1.000 0.999
1670 0.261 1.000 0.999
1671 0.261 1.000 0.999
1672 0.261 1.000 0.999
1673 0.261 1.000 0.999
1674 0.262 1.000 0.999
1675 0.262 1.000 0.999
1676 0.262 1.000 0.999
1677 0.262 1.000 0.999
1678 0.262 1.000 0.999
1679 0.262 1.000 0.999
1680 0.262 1.000 0.999
1681 0.262 1.000 0.999
1682 0.262 1.000 0.999
1683 0.262 1.000 0.999
1684 0.262 1.000 0.999
1685 0.262 1.000 0.999
1686 0.263 1.000 0.999
1687 0.263 1.000 0.999
1688 0.263 1.000 0.999
1689 0.263 1.000 0.999
1690 0.263 1.000 0.999
1691 0.263 1.000 0.999
1692 0.263 1.000 0.999
1693 0.263 1.000 0.999
1694 0.263 1.000 0.999
1695 0.263 1.000 0.999
1696 0.263 1.000 0.999
1697 0.263 1.000 0.999
1698 0.263 1.000 0.999
1699 0.264 1.000 0.999
1700 0.264 1.000 0.999
1701 0.264 1.000 0.999
1702 0.264 1.000 0.999
1703 0.264 1.000 0.999
1704 0.264 1.000 1.000
1705 0.264 1.000 1.000
1706 0.264 1.000 1.000
1707 0.264 1.000 1.000
1708 0.264 1.000 1.000
1709 0.264 1.000 1.000
1710 0.264 1.000 1.000
1711 0.264 1.000 1.000
1712 0.264 1.000 1.000
1713 0.264 1.000 1.000
1714 0.264 1.000 1.000
1715 0.264 1.000 1.000
1716 0.265 1.000 1.000
1717 0.265 1.000 1.000
1718 0.265 1.000 1.000
1719 0.265 1.000 1.000
1720 0.265 1.000 1.000
1721 0.265 1.000 1.000
1722 0.265 1.000 1.000
1723 0.265 1.000 1.000
1724 0.265 1.000 1.000
1725 0.265 1.000 1.000
1726 0.265 1.000 1.000
1727 0.265 1.000 1.000
1728 0.265 1.000 1.000
1729 0.265 1.000 1.000
1730 0.265 1.000 1.000
1731 0.265 1.000 1.000
1732 0.265 1.000 1.000
1733 0.266 1.000 1.000
1734 0.266 1.000 1.000
1735 0.266 1.000 1.000
1736 0.266 1.000 1.000
1737 0.266 1.000 1.000
1738 0.266 1.000 1.000
1739 0.266 1.000 1.000
1740 0.266 1.000 1.000
1741 0.266 1.000 1.000
1742 0.266 1.000 1.000
1743 0.266 1.000 1.000
1744 0.266 1.000 1.000
1745 0.267 1.000 1.000
1746 0.267 1.000 1.000
1747 0.267 1.000 1.000
1748 0.267 1.000 1.000
1749 0.267 1.000 1.000
1750 0.267 1.000 1.000
1751 0.267 1.000 1.000
1752 0.267 1.000 1.000
1753 0.267 1.000 1.000
1754 0.267 1.000 1.000
1755 0.267 1.000 1.000
1756 0.267 1.000 1.000
1757 0.267 1.000 1.000
1758 0.267 1.000 1.000
1759 0.267 1.000 1.000
1760 0.267 1.000 1.000
1761 0.267 1.000 1.000
1762 0.267 1.000 1.000
1763 0.268 1.000 1.000
1764 0.268 1.000 1.000
1765 0.268 1.000 1.000
1766 0.268 1.000 1.000
1767 0.268 1.000 1.000
1768 0.268 1.000 1.000
1769 0.268 1.000 1.000
1770 0.268 1.000 1.000
1771 0.268 1.000 1.000
1772 0.268 1.000 1.000
1773 0.268 1.000 1.000
1774 0.268 1.000 1.000
1775 0.268 1.000 1.000
1776 0.268 1.000 1.000
1777 0.268 1.000 1.000
1778 0.269 1.000 1.000
1779 0.269 1.000 1.000
1780 0.269 1.000 1.000
1781 0.269 1.000 1.000
1782 0.269 1.000 1.000
1783 0.269 1.000 1.000
1784 0.269 1.000 1.000
1785 0.269 1.000 1.000
1786 0.269 1.000 1.000
1787 0.269 1.000 1.000
1788 0.269 1.000 1.000
1789 0.269 1.000 1.000
1790 0.269 1.000 1.000
1791 0.269 1.000 1.000
1792 0.270 1.000 1.000
1793 0.270 1.000 1.000
1794 0.270 1.000 1.000
1795 0.270 1.000 1.000
1796 0.270 1.000 1.000
1797 0.270 1.000 1.000
1798 0.270 1.000 1.000
1799 0.270 1.000 1.000
1800 0.270 1.000 1.000
1801 0.270 1.000 1.000
1802 0.270 1.000 1.000
1803 0.270 1.000 1.000
1804 0.270 1.000 1.000
1805 0.271 1.000 1.000
1806 0.271 1.000 1.000
1807 0.271 1.000 1.000
1808 0.271 1.000 1.000
1809 0.271 1.000 1.000
1810 0.271 1.000 1.000
1811 0.271 1.000 1.000
1812 0.271 1.000 1.000
1813 0.271 1.000 1.000
1814 0.271 1.000 1.000
1815 0.271 1.000 1.000
1816 0.271 1.000 1.000
1817 0.272 1.000 1.000
1818 0.272 1.000 1.000
1819 0.272 1.000 1.000
1820 0.272 1.000 1.000
1821 0.272 1.000 1.000
1822 0.272 1.000 1.000
1823 0.272 1.000 1.000
1824 0.272 1.000 1.000
1825 0.272 1.000 1.000
1826 0.272 1.000 1.000
1827 0.272 1.000 1.000
1828 0.272 1.000 1.000
1829 0.272 1.000 1.000
1830 0.273 1.000 1.000
1831 0.273 1.000 1.000
1832 0.273 1.000 1.000
1833 0.273 1.000 1.000
1834 0.273 1.000 1.000
1835 0.273 1.000 1.000
1836 0.273 1.000 1.000
1837 0.273 1.000 1.000
1838 0.273 1.000 1.000
1839 0.273 1.000 1.000
1840 0.273 1.000 1.000
1841 0.273 1.000 1.000
1842 0.273 1.000 1.000
1843 0.273 1.000 1.000
1844 0.273 1.000 1.000
1845 0.274 1.000 1.000
1846 0.274 1.000 1.000
1847 0.274 1.000 1.000
1848 0.274 1.000 1.000
1849 0.274 1.000 1.000
1850 0.274 1.000 1.000
1851 0.274 1.000 1.000
1852 0.274 1.000 1.000
1853 0.274 1.000 1.000
1854 0.274 1.000 1.000
1855 0.274 1.000 1.000
1856 0.274 1.000 1.000
1857 0.274 1.000 1.000
1858 0.274 1.000 1.000
1859 0.274 1.000 1.000
1860 0.274 1.000 1.000
1861 0.274 1.000 1.000
1862 0.274 1.000 1.000
1863 0.274 1.000 1.000
1864 0.275 1.000 1.000
1865 0.275 1.000 1.000
1866 0.275 1.000 1.000
1867 0.275 1.000 1.000
1868 0.275 1.000 1.000
1869 0.275 1.000 1.000
1870 0.275 1.000 1.000
1871 0.275 1.000 1.000
1872 0.275 1.000 1.000
1873 0.275 1.000 1.000
1874 0.275 1.000 1.000
1875 0.276 1.000 1.000
1876 0.276 1.000 1.000
1877 0.276 1.000 1.000
1878 0.276 1.000 1.000
1879 0.276 1.000 1.000
1880 0.276 1.000 1.000
1881 0.276 1.000 1.000
1882 0.276 1.000 1.000
1883 0.276 1.000 1.000
1884 0.276 1.000 1.000
1885 0.276 1.000 1.000
1886 0.276 1.000 1.000
1887 0.276 1.000 1.000
1888 0.277 1.000 1.000
1889 0.277 1.000 1.000
1890 0.277 1.000 1.000
1891 0.277 1.000 1.000
1892 0.277 1.000 1.000
1893 0.277 1.000 1.000
1894 0.277 1.000 1.000
1895 0.277 1.000 1.000
1896 0.277 1.000 1.000
1897 0.277 1.000 1.000
1898 0.277 1.000 1.000
1899 0.277 1.000 1.000
1900 0.277 1.000 1.000
1901 0.277 1.000 1.000
1902 0.277 1.000 1.000
1903 0.277 1.000 1.000
1904 0.278 1.000 1.000
1905 0.278 1.000 1.000
1906 0.278 1.000 1.000
1907 0.278 1.000 1.000
1908 0.278 1.000 1.000
1909 0.278 1.000 1.000
1910 0.278 1.000 1.000
1911 0.278 1.000 1.000
1912 0.278 1.000 1.000
1913 0.278 1.000 1.000
1914 0.278 1.000 1.000
1915 0.278 1.000 1.000
1916 0.278 1.000 1.000
1917 0.278 1.000 1.000
1918 0.279 1.000 1.000
1919 0.279 1.000 1.000
1920 0.279 1.000 1.000
1921 0.279 1.000 1.000
1922 0.279 1.000 1.000
1923 0.279 1.000 1.000
1924 0.279 1.000 1.000
1925 0.279 1.000 1.000
1926 0.279 1.000 1.000
1927 0.279 1.000 1.000
1928 0.279 1.000 1.000
1929 0.280 1.000 1.000
1930 0.280 1.000 1.000
