 accp4 accp4c accp4p
239 0.036 0.991 0.949
240 0.036 0.991 0.949
241 0.036 0.991 0.949
242 0.037 0.991 0.950
243 0.037 0.991 0.950
244 0.037 0.991 0.950
245 0.037 0.991 0.950
246 0.037 0.991 0.950
247 0.037 0.991 0.950
248 0.037 0.991 0.950
249 0.037 0.991 0.950
250 0.037 0.991 0.950
251 0.037 0.991 0.950
252 0.037 0.991 0.951
253 0.037 0.991 0.951
254 0.038 0.991 0.951
255 0.038 0.991 0.951
256 0.038 0.991 0.951
257 0.038 0.991 0.951
258 0.038 0.991 0.951
259 0.038 0.991 0.951
260 0.038 0.991 0.951
261 0.038 0.991 0.951
262 0.038 0.991 0.951
263 0.038 0.991 0.951
264 0.038 0.991 0.951
265 0.038 0.991 0.951
266 0.038 0.991 0.952
267 0.038 0.991 0.952
268 0.038 0.991 0.952
269 0.038 0.991 0.952
270 0.038 0.991 0.952
271 0.038 0.991 0.952
272 0.039 0.991 0.952
273 0.039 0.991 0.952
274 0.039 0.991 0.952
275 0.039 0.991 0.953
276 0.039 0.991 0.953
277 0.039 0.991 0.953
278 0.039 0.991 0.953
279 0.039 0.991 0.953
280 0.039 0.992 0.953
281 0.039 0.992 0.953
282 0.039 0.992 0.953
283 0.039 0.992 0.953
284 0.039 0.992 0.953
285 0.040 0.992 0.953
286 0.040 0.992 0.953
287 0.040 0.992 0.953
288 0.040 0.992 0.953
289 0.040 0.992 0.953
290 0.040 0.992 0.954
291 0.040 0.992 0.954
292 0.040 0.992 0.954
293 0.040 0.992 0.954
294 0.040 0.992 0.954
295 0.040 0.992 0.954
296 0.040 0.992 0.954
297 0.040 0.992 0.954
298 0.040 0.992 0.954
299 0.040 0.992 0.954
300 0.040 0.992 0.954
301 0.040 0.992 0.954
302 0.041 0.992 0.954
303 0.041 0.992 0.955
304 0.041 0.992 0.955
305 0.041 0.992 0.955
306 0.041 0.992 0.955
307 0.041 0.992 0.955
308 0.041 0.992 0.955
309 0.041 0.992 0.955
310 0.041 0.992 0.955
311 0.041 0.992 0.955
312 0.042 0.992 0.955
313 0.042 0.992 0.955
314 0.042 0.992 0.955
315 0.042 0.992 0.955
316 0.042 0.992 0.955
317 0.042 0.992 0.955
318 0.042 0.992 0.955
319 0.042 0.992 0.955
320 0.042 0.992 0.955
321 0.042 0.992 0.955
322 0.042 0.992 0.955
323 0.042 0.992 0.956
324 0.042 0.992 0.956
325 0.042 0.992 0.956
326 0.042 0.992 0.956
327 0.042 0.992 0.956
328 0.042 0.992 0.956
329 0.042 0.992 0.956
330 0.042 0.992 0.956
331 0.042 0.992 0.956
332 0.043 0.992 0.956
333 0.043 0.992 0.956
334 0.043 0.992 0.956
335 0.043 0.992 0.956
336 0.043 0.992 0.956
337 0.043 0.992 0.957
338 0.043 0.992 0.957
339 0.043 0.992 0.957
340 0.043 0.992 0.957
341 0.043 0.992 0.957
342 0.043 0.992 0.957
343 0.043 0.992 0.957
344 0.043 0.992 0.957
345 0.043 0.992 0.957
346 0.043 0.992 0.957
347 0.043 0.992 0.957
348 0.043 0.992 0.957
349 0.043 0.992 0.957
350 0.043 0.992 0.958
351 0.043 0.992 0.958
352 0.043 0.992 0.958
353 0.043 0.992 0.958
354 0.043 0.992 0.958
355 0.044 0.992 0.958
356 0.044 0.992 0.958
357 0.044 0.992 0.958
358 0.044 0.992 0.958
359 0.044 0.992 0.958
360 0.044 0.992 0.958
361 0.044 0.992 0.958
362 0.044 0.992 0.958
363 0.044 0.992 0.958
364 0.044 0.992 0.959
365 0.044 0.992 0.959
366 0.044 0.992 0.959
367 0.044 0.992 0.959
368 0.044 0.992 0.959
369 0.044 0.992 0.959
370 0.044 0.992 0.959
371 0.044 0.992 0.959
372 0.044 0.992 0.959
373 0.045 0.992 0.959
374 0.045 0.993 0.959
375 0.045 0.993 0.959
376 0.045 0.993 0.959
377 0.045 0.993 0.959
378 0.045 0.993 0.959
379 0.045 0.993 0.959
380 0.045 0.993 0.959
381 0.045 0.993 0.959
382 0.045 0.993 0.960
383 0.045 0.993 0.960
384 0.045 0.993 0.960
385 0.045 0.993 0.960
386 0.045 0.993 0.960
387 0.045 0.993 0.960
388 0.046 0.993 0.960
389 0.046 0.993 0.960
390 0.046 0.993 0.960
391 0.046 0.993 0.960
392 0.046 0.993 0.960
393 0.046 0.993 0.960
394 0.046 0.993 0.960
395 0.046 0.993 0.960
396 0.046 0.993 0.960
397 0.046 0.993 0.960
398 0.046 0.993 0.960
399 0.046 0.993 0.960
400 0.046 0.993 0.960
401 0.046 0.993 0.960
402 0.046 0.993 0.961
403 0.046 0.993 0.961
404 0.046 0.993 0.961
405 0.046 0.993 0.961
406 0.046 0.993 0.961
407 0.046 0.993 0.961
408 0.046 0.993 0.961
409 0.046 0.993 0.961
410 0.046 0.993 0.961
411 0.046 0.993 0.961
412 0.046 0.993 0.961
413 0.046 0.993 0.961
414 0.046 0.993 0.961
415 0.047 0.993 0.961
416 0.047 0.993 0.961
417 0.047 0.993 0.961
418 0.047 0.993 0.962
419 0.047 0.993 0.962
420 0.047 0.993 0.962
421 0.047 0.993 0.962
422 0.047 0.993 0.962
423 0.047 0.993 0.962
424 0.047 0.993 0.962
425 0.047 0.993 0.962
426 0.047 0.993 0.962
427 0.048 0.993 0.962
428 0.048 0.993 0.962
429 0.048 0.993 0.962
430 0.048 0.993 0.962
431 0.048 0.993 0.962
432 0.048 0.993 0.962
433 0.048 0.993 0.963
434 0.048 0.993 0.963
435 0.048 0.993 0.963
436 0.048 0.993 0.963
437 0.048 0.993 0.963
438 0.048 0.993 0.963
439 0.048 0.993 0.963
440 0.048 0.993 0.963
441 0.048 0.993 0.963
442 0.048 0.993 0.963
443 0.048 0.993 0.963
444 0.048 0.993 0.963
445 0.048 0.993 0.963
446 0.048 0.993 0.963
447 0.048 0.993 0.963
448 0.048 0.993 0.963
449 0.049 0.993 0.963
450 0.049 0.993 0.963
451 0.049 0.993 0.964
452 0.049 0.993 0.964
453 0.049 0.993 0.964
454 0.049 0.993 0.964
455 0.049 0.993 0.964
456 0.049 0.993 0.964
457 0.049 0.993 0.964
458 0.049 0.993 0.964
459 0.049 0.993 0.964
460 0.049 0.993 0.964
461 0.049 0.993 0.964
462 0.049 0.993 0.964
463 0.049 0.993 0.965
464 0.049 0.993 0.965
465 0.049 0.993 0.965
466 0.049 0.993 0.965
467 0.049 0.993 0.965
468 0.049 0.993 0.965
469 0.049 0.993 0.965
470 0.049 0.993 0.965
471 0.049 0.993 0.965
472 0.049 0.993 0.965
473 0.049 0.993 0.965
474 0.050 0.993 0.965
475 0.050 0.993 0.965
476 0.050 0.994 0.965
477 0.050 0.994 0.965
478 0.050 0.994 0.965
479 0.050 0.994 0.965
480 0.050 0.994 0.965
481 0.050 0.994 0.965
482 0.050 0.994 0.965
483 0.050 0.994 0.965
484 0.050 0.994 0.965
485 0.050 0.994 0.965
486 0.050 0.994 0.965
487 0.050 0.994 0.965
488 0.050 0.994 0.966
489 0.050 0.994 0.966
490 0.050 0.994 0.966
491 0.050 0.994 0.966
492 0.050 0.994 0.966
493 0.050 0.994 0.966
494 0.050 0.994 0.966
495 0.050 0.994 0.966
496 0.050 0.994 0.966
497 0.050 0.994 0.966
498 0.050 0.994 0.966
499 0.050 0.994 0.966
500 0.051 0.994 0.966
501 0.051 0.994 0.966
502 0.051 0.994 0.966
503 0.051 0.994 0.966
504 0.051 0.994 0.966
505 0.051 0.994 0.966
506 0.051 0.994 0.966
507 0.051 0.994 0.966
508 0.051 0.994 0.966
509 0.051 0.994 0.966
510 0.051 0.994 0.966
511 0.051 0.994 0.967
512 0.051 0.994 0.967
513 0.051 0.994 0.967
514 0.051 0.994 0.967
515 0.051 0.994 0.967
516 0.051 0.994 0.967
517 0.051 0.994 0.967
518 0.051 0.994 0.967
519 0.051 0.994 0.967
520 0.051 0.994 0.967
521 0.051 0.994 0.967
522 0.051 0.994 0.967
523 0.051 0.994 0.967
524 0.051 0.994 0.967
525 0.051 0.994 0.967
526 0.051 0.994 0.967
527 0.051 0.994 0.967
528 0.051 0.994 0.967
529 0.051 0.994 0.967
530 0.051 0.994 0.967
531 0.051 0.994 0.967
532 0.051 0.994 0.967
533 0.052 0.994 0.967
534 0.052 0.994 0.967
535 0.052 0.994 0.967
536 0.052 0.994 0.967
537 0.052 0.994 0.967
538 0.052 0.994 0.967
539 0.052 0.994 0.967
540 0.052 0.994 0.967
541 0.052 0.994 0.968
542 0.052 0.994 0.968
543 0.052 0.994 0.968
544 0.052 0.994 0.968
545 0.052 0.994 0.968
546 0.052 0.994 0.968
547 0.052 0.994 0.968
548 0.052 0.994 0.968
549 0.052 0.994 0.968
550 0.052 0.994 0.968
551 0.053 0.994 0.968
552 0.053 0.994 0.968
553 0.053 0.994 0.968
554 0.053 0.994 0.968
555 0.053 0.994 0.968
556 0.053 0.994 0.968
557 0.053 0.994 0.968
558 0.053 0.994 0.968
559 0.053 0.994 0.968
560 0.053 0.994 0.968
561 0.053 0.994 0.969
562 0.053 0.994 0.969
563 0.053 0.994 0.969
564 0.053 0.994 0.969
565 0.054 0.994 0.969
566 0.054 0.994 0.969
567 0.054 0.994 0.969
568 0.054 0.994 0.969
569 0.054 0.994 0.969
570 0.054 0.994 0.969
571 0.054 0.994 0.969
572 0.054 0.994 0.969
573 0.054 0.994 0.969
574 0.054 0.994 0.969
575 0.054 0.994 0.969
576 0.054 0.994 0.969
577 0.054 0.994 0.969
578 0.054 0.994 0.970
579 0.054 0.994 0.970
580 0.054 0.994 0.970
581 0.054 0.994 0.970
582 0.054 0.994 0.970
583 0.054 0.994 0.970
584 0.054 0.994 0.970
585 0.054 0.994 0.970
586 0.054 0.994 0.970
587 0.054 0.994 0.970
588 0.054 0.994 0.970
589 0.054 0.994 0.970
590 0.054 0.994 0.970
591 0.055 0.994 0.970
592 0.055 0.994 0.970
593 0.055 0.994 0.970
594 0.055 0.994 0.970
595 0.055 0.994 0.970
596 0.055 0.994 0.970
597 0.055 0.994 0.970
598 0.055 0.994 0.970
599 0.055 0.994 0.970
600 0.055 0.994 0.970
601 0.056 0.994 0.970
602 0.056 0.994 0.970
603 0.056 0.994 0.970
604 0.056 0.994 0.971
605 0.056 0.994 0.971
606 0.056 0.994 0.971
607 0.056 0.994 0.971
608 0.056 0.994 0.971
609 0.056 0.994 0.971
610 0.056 0.994 0.971
611 0.056 0.994 0.971
612 0.056 0.994 0.971
613 0.056 0.994 0.971
614 0.056 0.994 0.971
615 0.056 0.994 0.971
616 0.056 0.994 0.971
617 0.056 0.994 0.971
618 0.056 0.994 0.971
619 0.056 0.994 0.971
620 0.056 0.995 0.971
621 0.056 0.995 0.971
622 0.056 0.995 0.971
623 0.056 0.995 0.971
624 0.057 0.995 0.972
625 0.057 0.995 0.972
626 0.057 0.995 0.972
627 0.057 0.995 0.972
628 0.057 0.995 0.972
629 0.057 0.995 0.972
630 0.057 0.995 0.972
631 0.057 0.995 0.972
632 0.057 0.995 0.972
633 0.057 0.995 0.972
634 0.057 0.995 0.972
635 0.057 0.995 0.972
636 0.057 0.995 0.972
637 0.057 0.995 0.972
638 0.057 0.995 0.972
639 0.057 0.995 0.972
640 0.057 0.995 0.972
641 0.057 0.995 0.972
642 0.057 0.995 0.972
643 0.057 0.995 0.972
644 0.057 0.995 0.972
645 0.057 0.995 0.972
646 0.057 0.995 0.973
647 0.057 0.995 0.973
648 0.057 0.995 0.973
649 0.057 0.995 0.973
650 0.057 0.995 0.973
651 0.058 0.995 0.973
652 0.058 0.995 0.973
653 0.058 0.995 0.973
654 0.058 0.995 0.973
655 0.058 0.995 0.973
656 0.058 0.995 0.973
657 0.058 0.995 0.973
658 0.058 0.995 0.973
659 0.058 0.995 0.973
660 0.058 0.995 0.973
661 0.058 0.995 0.973
662 0.058 0.995 0.973
663 0.058 0.995 0.973
664 0.058 0.995 0.973
665 0.058 0.995 0.973
666 0.058 0.995 0.974
667 0.058 0.995 0.974
668 0.058 0.995 0.974
669 0.058 0.995 0.974
670 0.058 0.995 0.974
671 0.058 0.995 0.974
672 0.058 0.995 0.974
673 0.058 0.995 0.974
674 0.058 0.995 0.974
675 0.058 0.995 0.974
676 0.058 0.995 0.974
677 0.059 0.995 0.974
678 0.059 0.995 0.974
679 0.059 0.995 0.974
680 0.059 0.995 0.974
681 0.059 0.995 0.974
682 0.059 0.995 0.974
683 0.059 0.995 0.974
684 0.059 0.995 0.974
685 0.059 0.995 0.974
686 0.059 0.995 0.974
687 0.059 0.995 0.975
688 0.059 0.995 0.975
689 0.059 0.995 0.975
690 0.059 0.995 0.975
691 0.059 0.995 0.975
692 0.059 0.995 0.975
693 0.059 0.995 0.975
694 0.059 0.995 0.975
695 0.059 0.995 0.975
696 0.059 0.995 0.975
697 0.059 0.995 0.975
698 0.059 0.995 0.975
699 0.059 0.995 0.975
700 0.059 0.995 0.975
701 0.059 0.995 0.975
702 0.059 0.995 0.975
703 0.059 0.995 0.975
704 0.059 0.995 0.975
705 0.059 0.995 0.975
706 0.060 0.995 0.975
707 0.060 0.995 0.975
708 0.060 0.995 0.975
709 0.060 0.995 0.975
710 0.060 0.995 0.975
711 0.060 0.995 0.975
712 0.060 0.995 0.975
713 0.060 0.995 0.975
714 0.060 0.995 0.976
715 0.060 0.995 0.976
716 0.060 0.995 0.976
717 0.060 0.995 0.976
718 0.060 0.995 0.976
719 0.060 0.995 0.976
720 0.060 0.995 0.976
721 0.060 0.995 0.976
722 0.060 0.995 0.976
723 0.060 0.995 0.976
724 0.060 0.995 0.976
725 0.060 0.995 0.976
726 0.060 0.995 0.976
727 0.060 0.995 0.976
728 0.060 0.995 0.976
729 0.060 0.995 0.976
730 0.060 0.995 0.976
731 0.060 0.995 0.976
732 0.060 0.995 0.976
733 0.060 0.995 0.976
734 0.060 0.995 0.976
735 0.060 0.995 0.976
736 0.060 0.995 0.976
737 0.060 0.995 0.976
738 0.060 0.995 0.976
739 0.060 0.995 0.976
740 0.060 0.995 0.976
741 0.060 0.995 0.977
742 0.061 0.995 0.977
743 0.061 0.995 0.977
744 0.061 0.995 0.977
745 0.061 0.995 0.977
746 0.061 0.995 0.977
747 0.061 0.995 0.977
748 0.061 0.995 0.977
749 0.061 0.995 0.977
750 0.061 0.995 0.977
751 0.061 0.995 0.977
752 0.061 0.995 0.977
753 0.061 0.995 0.977
754 0.061 0.995 0.977
755 0.061 0.995 0.977
756 0.061 0.995 0.977
757 0.061 0.995 0.977
758 0.061 0.995 0.977
759 0.061 0.995 0.977
760 0.061 0.995 0.977
761 0.061 0.995 0.977
762 0.061 0.995 0.977
763 0.061 0.995 0.977
764 0.061 0.995 0.977
765 0.061 0.995 0.977
766 0.061 0.995 0.977
767 0.061 0.995 0.977
768 0.061 0.995 0.977
769 0.061 0.995 0.977
770 0.061 0.995 0.977
771 0.062 0.995 0.977
772 0.062 0.996 0.977
773 0.062 0.996 0.977
774 0.062 0.996 0.977
775 0.062 0.996 0.978
776 0.062 0.996 0.978
777 0.062 0.996 0.978
778 0.062 0.996 0.978
779 0.062 0.996 0.978
780 0.062 0.996 0.978
781 0.062 0.996 0.978
782 0.062 0.996 0.978
783 0.062 0.996 0.978
784 0.062 0.996 0.978
785 0.062 0.996 0.978
786 0.062 0.996 0.978
787 0.062 0.996 0.978
788 0.062 0.996 0.978
789 0.062 0.996 0.978
790 0.062 0.996 0.978
791 0.063 0.996 0.978
792 0.063 0.996 0.978
793 0.063 0.996 0.978
794 0.063 0.996 0.978
795 0.063 0.996 0.978
796 0.063 0.996 0.978
797 0.063 0.996 0.978
798 0.063 0.996 0.978
799 0.063 0.996 0.978
800 0.063 0.996 0.978
801 0.063 0.996 0.978
802 0.063 0.996 0.978
803 0.063 0.996 0.978
804 0.063 0.996 0.978
805 0.063 0.996 0.978
806 0.063 0.996 0.978
807 0.063 0.996 0.978
808 0.063 0.996 0.978
809 0.063 0.996 0.978
810 0.063 0.996 0.978
811 0.063 0.996 0.978
812 0.063 0.996 0.979
813 0.063 0.996 0.979
814 0.063 0.996 0.979
815 0.063 0.996 0.979
816 0.063 0.996 0.979
817 0.064 0.996 0.979
818 0.064 0.996 0.979
819 0.064 0.996 0.979
820 0.064 0.996 0.979
821 0.064 0.996 0.979
822 0.064 0.996 0.979
823 0.064 0.996 0.979
824 0.064 0.996 0.979
825 0.064 0.996 0.979
826 0.064 0.996 0.979
827 0.064 0.996 0.979
828 0.064 0.996 0.979
829 0.064 0.996 0.979
830 0.064 0.996 0.979
831 0.064 0.996 0.979
832 0.064 0.996 0.979
833 0.064 0.996 0.979
834 0.064 0.996 0.979
835 0.065 0.996 0.979
836 0.065 0.996 0.979
837 0.065 0.996 0.979
838 0.065 0.996 0.979
839 0.065 0.996 0.979
840 0.065 0.996 0.979
841 0.065 0.996 0.980
842 0.065 0.996 0.980
843 0.065 0.996 0.980
844 0.065 0.996 0.980
845 0.065 0.996 0.980
846 0.065 0.996 0.980
847 0.065 0.996 0.980
848 0.065 0.996 0.980
849 0.065 0.996 0.980
850 0.065 0.996 0.980
851 0.065 0.996 0.980
852 0.065 0.996 0.980
853 0.065 0.996 0.980
854 0.065 0.996 0.980
855 0.065 0.996 0.980
856 0.065 0.996 0.980
857 0.065 0.996 0.980
858 0.065 0.996 0.980
859 0.066 0.996 0.980
860 0.066 0.996 0.980
861 0.066 0.996 0.980
862 0.066 0.996 0.980
863 0.066 0.996 0.980
864 0.066 0.996 0.980
865 0.066 0.996 0.980
866 0.066 0.996 0.980
867 0.066 0.996 0.980
868 0.066 0.996 0.980
869 0.066 0.996 0.980
870 0.066 0.996 0.980
871 0.066 0.996 0.980
872 0.066 0.996 0.981
873 0.066 0.996 0.981
874 0.066 0.996 0.981
875 0.066 0.996 0.981
876 0.066 0.996 0.981
877 0.066 0.996 0.981
878 0.066 0.996 0.981
879 0.066 0.996 0.981
880 0.066 0.996 0.981
881 0.066 0.996 0.981
882 0.066 0.996 0.981
883 0.066 0.996 0.981
884 0.066 0.996 0.981
885 0.066 0.996 0.981
886 0.066 0.996 0.981
887 0.066 0.996 0.981
888 0.066 0.996 0.981
889 0.066 0.996 0.981
890 0.066 0.996 0.981
891 0.067 0.996 0.981
892 0.067 0.996 0.981
893 0.067 0.996 0.981
894 0.067 0.996 0.981
895 0.067 0.996 0.981
896 0.067 0.996 0.981
897 0.067 0.996 0.981
898 0.067 0.996 0.981
899 0.067 0.996 0.982
900 0.067 0.996 0.982
901 0.067 0.996 0.982
902 0.067 0.996 0.982
903 0.067 0.996 0.982
904 0.067 0.996 0.982
905 0.067 0.996 0.982
906 0.067 0.996 0.982
907 0.067 0.996 0.982
908 0.067 0.996 0.982
909 0.067 0.996 0.982
910 0.067 0.996 0.982
911 0.067 0.996 0.982
912 0.067 0.996 0.982
913 0.067 0.996 0.982
914 0.068 0.996 0.982
915 0.068 0.996 0.982
916 0.068 0.996 0.982
917 0.068 0.996 0.982
918 0.068 0.996 0.982
919 0.068 0.996 0.982
920 0.068 0.996 0.982
921 0.068 0.996 0.982
922 0.068 0.996 0.982
923 0.068 0.996 0.982
924 0.069 0.996 0.982
925 0.069 0.996 0.982
926 0.069 0.996 0.982
927 0.069 0.996 0.982
928 0.069 0.996 0.983
929 0.069 0.996 0.983
930 0.069 0.996 0.983
931 0.069 0.996 0.983
932 0.069 0.996 0.983
933 0.069 0.996 0.983
934 0.069 0.996 0.983
935 0.069 0.996 0.983
936 0.069 0.996 0.983
937 0.069 0.996 0.983
938 0.069 0.996 0.983
939 0.069 0.996 0.983
940 0.069 0.996 0.983
941 0.069 0.996 0.983
942 0.069 0.996 0.983
943 0.069 0.996 0.983
944 0.069 0.996 0.983
945 0.069 0.996 0.983
946 0.069 0.996 0.983
947 0.069 0.996 0.983
948 0.070 0.996 0.983
949 0.070 0.996 0.983
950 0.070 0.996 0.983
951 0.070 0.996 0.983
952 0.070 0.996 0.983
953 0.070 0.996 0.983
954 0.070 0.996 0.983
955 0.070 0.996 0.983
956 0.070 0.996 0.983
957 0.070 0.996 0.983
958 0.070 0.996 0.983
959 0.070 0.996 0.983
960 0.070 0.996 0.983
961 0.070 0.996 0.983
962 0.070 0.996 0.983
963 0.070 0.996 0.983
964 0.070 0.996 0.983
965 0.070 0.996 0.983
966 0.070 0.996 0.983
967 0.070 0.996 0.983
968 0.070 0.996 0.983
969 0.070 0.996 0.983
970 0.070 0.996 0.983
971 0.070 0.996 0.984
972 0.071 0.996 0.984
973 0.071 0.996 0.984
974 0.071 0.996 0.984
975 0.071 0.996 0.984
976 0.071 0.996 0.984
977 0.071 0.996 0.984
978 0.071 0.996 0.984
979 0.071 0.996 0.984
980 0.071 0.996 0.984
981 0.071 0.996 0.984
982 0.071 0.996 0.984
983 0.071 0.996 0.984
984 0.071 0.996 0.984
985 0.071 0.997 0.984
986 0.071 0.997 0.984
987 0.071 0.997 0.984
988 0.071 0.997 0.984
989 0.071 0.997 0.984
990 0.071 0.997 0.984
991 0.072 0.997 0.984
992 0.072 0.997 0.984
993 0.072 0.997 0.984
994 0.072 0.997 0.984
995 0.072 0.997 0.984
996 0.072 0.997 0.984
997 0.072 0.997 0.984
998 0.072 0.997 0.984
